year,ssvid,flag,vessel_class,length_m,tonnage_gt,engine_power_kw,broadcast_shipname,broadcast_callsign,eez_code,eez_type,eez_name,eez_territory_iso3,eez_sovereign_iso3,eez_sovereign2_iso3,eez_sovereign3_iso3,fishing_hours_year_eez,fishing_KWh_year_eez,fishing_days_year_eez
2018,200007704,CHN,trawlers,30.04100603736,225.90784817914,393.6266413148,LUWEIYU60865,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,57.42652777777778,22604.61125153773,6
2018,315078064,CHN,trawlers,38.0491347978,704.233734016,937.627096082,30100128 SM0TS7,F0P,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,17.07333333333333,16008.419953773344,2
2018,412200368,CHN,trawlers,22.5897647818,123.92027938386666,222.378137189,LIAOWAYU85116,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,13.420833333333336,2984.499916190705,2
2018,412321237,CHN,trawlers,31.9060181218,327.9092825064,415.05479582325,LU RONG YU52290,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,13.37625,5551.876712630748,2
2018,413399656,CHN,trawlers,41.95231588345,670.68039106075,572.9621103282,YUAN YU66,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,12.21347222222222,6997.856818879293,2
2018,412422494,CHN,trawlers,25.400078007118182,262.53856237917273,296.31896280391817,ZHEPUYU21193,21193,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,12.212499999999999,3618.79533324285,1
2018,800044562,CHN,trawlers,27.619377524925,144.25369854447501,285.44778834454996,SHUNFA1HAO,8888888,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,10.624999999999998,3032.882751160843,1
2018,412419771,CHN,trawlers,31.304243187163635,145.37261478754544,332.04208074106367,ZHELINGYU56065,56065,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,10.43513888888889,3464.9052294886583,2
2018,412436246,CHN,trawlers,24.3246100943,154.5285455968,413.7823341672,ZJEXIANGYU50280,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,9.696111111111112,4012.079487900079,1
2018,412320728,CHN,trawlers,32.8482991454,383.5900754415,719.4279640268,LURONGYU51666,51666,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,5.415555555555556,3896.1021074073597,2
2018,800052478,CHN,trawlers,37.30846281713333,343.3929264619,626.0016831637333,MM-]L\(H@$C@0,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,4.8277777777777775,3022.1970148293567,3
2018,412329184,CHN,trawlers,29.96489088786,280.22201915266,428.04064213756,LURONGYU55056,55056,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,265.5093055555554,113648.77364349755,23
2018,589656598,CHN,trawlers,38.374257098399994,1060.33313399735,491.35533541135,XIANKE8HAO,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,26.386944444444445,12965.365937980658,3
2018,412435721,CHN,trawlers,35.6212799472,170.7922820742,238.612325087,ZHEXIANGYU40162,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,23.08347222222222,5508.000978025622,2
2018,1020001801,CHN,trawlers,49.1715600552,1189.8426462865,876.3436131229,@XAB@A@Q @XAB@A@P,PXAB,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,20.421805555555558,17896.51886704887,4
2018,800037064,CHN,trawlers,34.32893637985,501.098776172675,437.997184925225,NA,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,2.5462499999999997,1115.250332115854,1
2018,412327868,CHN,trawlers,32.9055670049,179.4409238683,382.57736158070003,LURONGYU51866,51866,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,254.0670833333332,97200.31440617045,16
2018,412329755,CHN,trawlers,31.025107938,476.2269414481,379.1088229239,LURONGYU55852,55852,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,203.3731944444445,77100.57236010679,13
2018,412321621,CHN,trawlers,35.26485878148333,439.11685199958333,357.3442752460333,LURONGYU52802,52802,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,23.762916666666662,8491.542233981883,3
2018,412320616,CHN,trawlers,33.79575623114285,318.86170730997145,428.7002492579286,LURONGYU51530,51530,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,22.159166666666668,9499.640273347983,3
2018,412328369,CHN,trawlers,28.819767859320002,378.77695925238004,320.22700871178,LURONGYU55687,55687,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,21.33763888888889,6832.888274361038,3
2018,412328867,CHN,trawlers,30.475773375100005,200.75655735484,385.64310758234,LURONGYU55937,55937,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,18.564999999999998,7159.4642922661415,1
2018,412200507,CHN,trawlers,23.644317368562497,95.2410523169625,253.3056350043375,LIAODAZHONGYU15288,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,15.882222222222218,4023.056385279999,1
2018,412325029,CHN,trawlers,29.892604530027274,225.36999140124544,438.9087112001727,LUWENYU3208,100200,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,13.539305555555556,5942.519151934228,2
2018,412355065,CHN,trawlers,36.457145102,302.44764929045,371.11800854365003,LURONGYU55065,55065,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,12.87638888888889,4778.659801678027,1
2018,412327632,CHN,trawlers,29.50271605582,127.46138224752,375.12656675126,LUWEIYU61087,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,9.583194444444446,3594.9108304541933,1
2018,273516600,RUS,trawlers,94,3816,3825,VLADIMIR BRODYUK,UFNH,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,9.249583333333334,35379.65625,3
2018,900025141,CHN,trawlers,38.9809870832,422.1147171506,430.0672013685,NA,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,5.658333333333333,2433.4635810767622,1
2018,100700776,CHN,trawlers,30.455343985749998,226.083102357375,476.776711389975,NA,1NDB,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,5.284583333333334,2519.566262732939,1
2018,412327846,CHN,trawlers,33.157561046,256.5095308101,441.3937049335,LURONGYU1505,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,4.250277777777777,1876.045855329856,2
2018,412200742,CHN,trawlers,46.6093945318,1080.2864720736,761.1598203838,LIAO ZHUANG YU85140,YYYY,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,3.227361111111111,2456.5376036469947,1
2018,415000888,UNK,trawlers,23.303131897649997,124.26681898265,343.0594719029,SHUNFA888,688,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,2.701388888888889,926.737045626584,1
2018,412437999,CHN,trawlers,30.1513106521,222.95506885371665,363.7201788787667,ZHEXIANGYU66068,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,1.2288888888888887,446.97168648879546,1
2018,412437044,CHN,trawlers,30.137277172716665,405.7197845031833,387.7431167485833,ZHE XIANG YU 42094,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,258.8870833333332,100381.68457761682,14
2018,412205166,CHN,trawlers,30.10281846108333,186.34320489628334,308.9430781721667,CHANGXINGDAO,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,36.977777777777774,11424.028490633007,2
2018,413000321,CHN,trawlers,44.42244369423334,691.8050923989333,605.865928524,76058,YYYY,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,32.584583333333335,19741.888836817656,4
2018,800047381,CHN,trawlers,29.973705922633332,267.33619557656664,314.2755927672,NA,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,22.815000000000005,7170.19764898367,5
2018,569764371,CHN,trawlers,26.0348807143,354.62320753765005,241.863939554,LIAODANYU25668,25668,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,22.76902777777778,5507.006758147792,2
2018,150204332,CHN,trawlers,25.8132608838,584.3254623082,280.1528775455,52605,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,14.75958333333333,4134.9397422059355,2
2018,412419239,CHN,trawlers,29.84588708132,188.24915442904,319.72964795652,ZHELINGYU27807,27807,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,12.729027777777778,4069.8475702176534,2
2018,412325528,CHN,trawlers,23.43623461578,96.31101263996999,313.34322703799,LUWEIYU0286,100200,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,8.532777777777778,2673.688124486938,1
2018,415290425,CHN,trawlers,27.491222760855557,226.50372752944443,268.9300200787,LUYONGYU26666,F000000,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,4.600972222222222,1237.339552103763,1
2018,412358197,CHN,trawlers,33.70577308786667,250.57945205340002,478.85408546450003,SUGANYU02319,2319,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,2.268194444444444,1086.134176350104,1
2018,412328446,CHN,trawlers,30.0448046357,260.7811894637,362.2788169848333,LURONGYU51680,51680,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,1.724305555555555,624.6793767870423,1
2018,412417741,CHN,trawlers,38.4212963059,387.84837740883336,361.4854348623,ZHELINGYU22530,22530,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,362.11333333333323,130898.69576943695,22
2018,412437818,CHN,trawlers,41.033024237825,615.769858845875,601.991876735875,ZHEXIANGYU48088,PL,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,230.00236111111107,138459.5530189602,13
2018,412286344,CHN,trawlers,27.52169025715,279.4937919324,357.8164951096,JIHUANGGANGYU  01295,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,164.48222222222222,58854.45226339392,17
2018,412200158,CHN,trawlers,32.930567263933334,285.4306839545667,362.9953299296667,LIA0 CHANG YU15080,15080,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,154.83472222222218,56204.28107762384,11
2018,412352892,CHN,trawlers,35.009406244833336,580.33971555235,393.18783709750005,LURONGYU52892,52892,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,55.16916666666666,21691.845316138162,4
2018,412320191,CHN,trawlers,29.974655472949998,242.254667683125,608.59766899205,LURONGYU51025  ?,51025,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,34.648055555555544,21086.725846218153,4
2018,412327763,CHN,trawlers,33.28374436626667,281.9836335987333,607.0972530139334,LURONGYU55389,55389,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,28.740277777777777,17448.14368974628,3
2018,412059998,CHN,trawlers,36.2663015102,1034.5298650905,677.3150329022,88,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,24.96152777777778,16906.818008094735,3
2018,413324138,CHN,trawlers,35.66258008696667,442.72883335126664,457.48106686999995,NA,100200,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,20.72083333333333,9479.388939768789,4
2018,412326693,CHN,trawlers,29.338589426766667,171.78350020523334,332.88695933593334,LU RONG YU 57055,57055,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,16.572499999999998,5516.769133594755,1
2018,200013417,CHN,trawlers,31.22053891345,227.52442755570002,304.11968224320003,ZHE XIANG YU 15158,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,10.97,3336.1929142079043,1
2018,412329885,CHN,trawlers,32.614938446442864,260.4810423352143,323.97558637485713,LURONGYU57657,57657,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,7.31236111111111,2369.0264787569236,1
2018,412205672,CHN,trawlers,31.187476598533333,197.4662176888889,362.2227663142444,LIAODAGANYU25036,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,7.170972222222222,2597.4893954959375,1
2018,273830200,RUS,trawlers,104.5,4407,5148,SERGEY NOVOSELOV,UGVG,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,6.939166666666665,35722.829999999994,1
2018,273352760,RUS,trawlers,56.9,1370.3946765499309,1940,VARDHOLM,UBOI2,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,5.888194444444443,11423.09722222222,3
2018,416325685,TWN,trawlers,55.3861164419,1387.5122010898,1529.700266914,0,NA,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,4.247916666666668,6498.03925882843,1
2018,412321711,CHN,trawlers,23.6082066471,154.7117932542,377.2721118322,LURONGYU52957,52957,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,3.3743055555555563,1273.0313829115696,1
2018,412330664,CHN,trawlers,31.7533479045,338.6509987176714,381.44117755232855,LU RONG YU56800,56800,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,3.095833333333333,1180.878312172417,1
2018,412000988,CHN,trawlers,29.825097843477774,201.84711873580005,457.8275421648111,60355,ZKHX,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,2.347222222222222,1074.622980914626,1
2018,273440610,RUS,trawlers,91.39,3114,3282,YUGO  VOSTOCK,UIIJ,8327,200NM,South Korean Exclusive Economic Zone,KOR,KOR,NA,NA,2.147361111111111,7047.639166666667,2
2018,412055889,CHN,trawlers,38.61838253885,772.2159970945,632.56854308165,55889,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,14.712777777777777,9306.840403572964,2
2018,412211319,CHN,trawlers,24.7305431708,160.1920771018,205.5985231,LIAODANYUYUN25056,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,11.251805555555558,2313.3546044305976,3
2018,569764371,CHN,trawlers,26.0348807143,354.62320753765005,241.863939554,LIAODANYU25668,25668,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,10.289305555555554,2488.611976941525,6
2018,9021600,CHN,trawlers,32.5590480304,236.44922494160002,402.3247600418,AISB,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,8.216805555555556,3305.8243234490183,2
2018,412329345,CHN,trawlers,31.681888266900003,322.592682035875,466.93777851880003,LURONGYU55047,55047,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,7.2558333333333325,3388.022697969326,2
2018,412329348,CHN,trawlers,30.9608505902,462.9080413175,421.8996036802,LURONGYU55308,55308,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,1.302361111111111,549.4656366262827,1
2018,413329778,CHN,trawlers,30.7213176175,143.8965664966,260.3189912044,ANGLE,5758,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,74.05847222222224,19278.82677902797,7
2018,800031464,CHN,trawlers,31.314671241649997,317.20947799320004,416.43824680335,*BB,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,25.43083333333333,10590.371648081526,2
2018,412211129,CHN,trawlers,29.8750964992,183.97786843965,372.13584731879996,DANYUBU6029,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,12.002638888888889,4466.612192978247,2
2018,700055887,CHN,trawlers,30.07153825505,209.76600384895,255.3943973492,LIAOHUYU1271,1271,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,4.450416666666667,1136.611482536169,1
2018,412322167,CHN,trawlers,25.5397738954,285.8111090619,516.0722704716,LURONGYU50995,50995,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,4.213472222222222,2174.45617629124,1
2018,412206971,CHN,trawlers,27.9121468694375,222.66968765093748,319.179053603175,LIAO DA JIN YU 85086,Q8,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,27.794444444444444,8871.404473203804,4
2018,412329134,CHN,trawlers,32.9029232455,374.919404845,749.2626603545,LURONGYU57695,57695,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,12.932500000000001,9689.839355034572,2
2018,412205039,CHN,trawlers,30.5129898841,264.6004482102875,389.8559257946625,LIAO PU YU15039,15039,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,9.473611111111111,3693.3434303408235,2
2018,412982213,CHN,trawlers,37.73394832476,367.60163744790003,462.66743157898003,66221,GAJ,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,5.924861111111111,2741.24027273996,3
2018,412215374,CHN,trawlers,33.91989103,724.4950779056,722.2144526833,DANYUBU4199,4199,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,4.508333333333334,3255.983490847211,1
2018,150000040,CHN,trawlers,42.34133390185,792.9900286655,736.2854207799,ZHEXIANGYU49402-21,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,1.076111111111111,792.3249222503702,1
2018,413000602,CHN,trawlers,36.378496594699996,260.18973156743334,306.4172032743,XINPENG,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,240.5670833333333,73713.89287485546,18
2018,800038287,CHN,trawlers,30.07018161826667,304.95936522063334,537.4267285418666,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,63.734305555555565,34252.51933060994,8
2018,800029770,CHN,trawlers,33.489731747739995,283.37142027763997,520.47405893818,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,24.77388888888889,12894.166505683477,2
2018,800038459,CHN,trawlers,32.28499129096,266.01850723998,407.72660385470004,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,5.221111111111112,2128.785901681373,2
2018,800052478,CHN,trawlers,37.30846281713333,343.3929264619,626.0016831637333,MM-]L\(H@$C@0,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,287.8269444444443,180180.15168209648,15
2018,800038289,CHN,trawlers,32.74293476937143,303.15578408874285,529.3953713077714,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,102.29722222222222,54155.675942086935,10
2018,413178182,CHN,trawlers,37.330590823,402.05858492395,606.8763577874,FUHAI161,6518983,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,18.735000000000003,11369.82856314694,3
2018,412215372,CHN,trawlers,27.7117893023,160.5727759469,227.6804770661,DANYUBU5018,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,18.278472222222224,4161.6512755950125,2
2018,417248682,CHN,trawlers,22.0109299196,79.7324688627,216.7084525751,LIAODANYU25622,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,9.929444444444444,2151.7945404859793,2
2018,412210612,CHN,trawlers,35.5989092108,472.0196178578333,352.20393969739996,DANYUBU 4103,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,9.004444444444443,3171.400808119699,1
2018,412215505,CHN,trawlers,29.8669259363,218.6879302506,446.60307572999994,AIAODANYU25883,25883,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,6.543055555555556,2922.148735783375,2
2018,810080196,CHN,trawlers,30.636992606925,218.0376266611,424.2839926327,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,2.172083333333333,921.5801889976104,1
2018,800039776,CHN,trawlers,27.172123830300002,227.65118884455,424.02269629575,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,158.73152777777784,67305.7703954771,9
2018,440163470,KOR,trawlers,33.927634816233336,147.4430665616,847.1550225114333,TAE CHANG,321,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,45.0426388888889,38158.09776189104,6
2018,111357575,CHN,trawlers,28.251720602766667,282.705147392,325.8103358639333,LUAAAAAA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,26.852777777777778,8748.912546657342,2
2018,412336131,CHN,trawlers,30.7341382244,471.3563435775,390.5378944203,LURONGYU59180,59180,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,15.98125,6241.283725204419,2
2018,412205527,CHN,trawlers,26.66611467260909,202.24466941059092,350.6133622552364,LIAODAGANYU 15190,15190,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,14.694722222222222,5152.165965740072,3
2018,440123890,KOR,trawlers,43.7509441495,602.808403358,1321.3597856275,JE202TAE CHANG-,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,10.455138888888888,13815.000080927959,1
2018,412286787,CHN,trawlers,32.00355989025,249.766614369,553.79458010335,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,9.890833333333333,5477.489892705551,3
2018,412210866,CHN,trawlers,33.696479900650004,399.53730038140003,473.79113441365,LIAODANYUYUN 25157,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,3.6647222222222227,1736.3128989775794,1
2018,412215656,CHN,trawlers,24.900513487166666,96.83809376613333,307.0655054516333,LIAODANYU25481,25481,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,204.56125000000003,62813.70362706794,17
2018,800030097,CHN,trawlers,20.8845881618,196.0813538964,215.9976451725,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,43.230555555555554,9337.698199498936,7
2018,9021138,CHN,trawlers,32.6453491563,196.7911822877,432.6845801019,AISB,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,24.495694444444442,10598.909264998889,3
2018,412328369,CHN,trawlers,28.819767859320002,378.77695925238004,320.22700871178,LURONGYU55687,55687,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,16.000694444444445,5123.854519255641,3
2018,412217502,CHN,trawlers,20.752722157066668,87.9261766927,188.73353787996666,LIAOYINGYU35595,35595,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,12.335694444444446,2328.15925470625,2
2018,412329394,CHN,trawlers,30.1045403427375,230.5466056145375,371.53384110042504,LIAODAJIN55032,15061,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,11.523472222222223,4281.359897536273,1
2018,412205042,CHN,trawlers,27.804927288322222,221.98386297535558,373.8811546273,LIAO PU YU15041,15041,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,6.968333333333334,2605.328512494569,2
2018,800044450,CHN,trawlers,27.036500497400002,296.25333349084997,325.06116945553333,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,6.757777777777776,2196.6911473650594,3
2018,412879897,CHN,trawlers,29.9468336941,170.260818151,356.5452032148,LIAOCHANGYU15332,2132,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,4.1211111111111105,1469.362398581881,1
2018,412258973,CHN,trawlers,37.39727093676667,342.44795463149995,366.7272784862,YAN YU789,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,3.2869444444444444,1205.4121906464459,2
2018,412325659,CHN,trawlers,30.8175375147,306.09252126318574,480.1234198541714,57558,777,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,3.257777777777778,1564.1354077915896,1
2018,800032519,CHN,trawlers,27.2193180797,342.7411763751,271.2190321395,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,61.89833333333333,16788.006057714814,5
2018,440336920,KOR,trawlers,32.8838696988,323.96863960325,466.5292319032,87 GEUM CHANG,FD,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,28.26583333333334,13186.83751410387,4
2018,412327932,CHN,trawlers,34.5792949368,416.9097684732,566.0514842878,LURONGYU52820,52820,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,6.579305555555555,3724.2256753051906,3
2018,997754049,CHN,trawlers,28.593929512274997,311.34616918245,344.783740986225,ZKHX,ZKHX,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,4.056111111111111,1398.4811627446825,2
2018,412215418,CHN,trawlers,29.1740765394,291.6748426863,439.6630107161,LIAODANYU26441,26441,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,1.1458333333333333,503.78053311219793,2
2018,412215536,CHN,trawlers,33.838625698466664,511.32685922720003,383.6307184464,LIAODANYU26043,26043,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,75.59263888888889,28999.65836620372,7
2018,412358177,CHN,trawlers,34.5516142151,996.5470762215,478.20766651664997,SUTONGYU01105,1105,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,72.0175,34439.32062336284,6
2018,412329384,CHN,trawlers,32.2983952912,825.8077510445,576.7825123874,LURONGYU57080,57080,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,24.286250000000006,14007.884291468496,3
2018,413180908,CHN,trawlers,26.5922320366,618.7545242612,330.187187669,CHANGHONG25,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,6.940138888888888,2291.5449417544805,4
2018,800017009,CHN,trawlers,30.479459989200002,563.47327441965,355.60178450235003,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,52.8775,18803.333360023014,5
2018,412210445,CHN,trawlers,29.582810179144445,253.8007216913889,355.21320893244445,LIAODANYU 25938,T,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,51.46208333333334,18280.0117591822,5
2018,800001631,CHN,trawlers,30.2686544634,186.562366975525,452.67671514182496,NA,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,14.17125,6414.994899453587,2
2018,412322168,CHN,trawlers,30.03681512414,229.72948998662,395.29904038652,LURONGYU50996,50996,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,4.37,1727.4568064890925,1
2018,440338730,KOR,trawlers,28.442356364833337,343.1721781742333,444.5332905075,108 CEONG HAE,J,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,2.738888888888889,1217.5272901122084,2
2018,412324168,CHN,trawlers,29.026826295912496,140.9841950844625,327.3546810953625,LURONGYU58295,58295,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,2.7286111111111113,893.2236201110405,1
2018,800005560,CHN,trawlers,34.587551683466664,572.5477185862334,473.84135768483327,@@@,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,118.63194444444443,56212.72162034726,16
2018,412207023,CHN,trawlers,28.804467638958336,244.27228867696664,360.83006809042496,LIAODAZHONGYU25043,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,25.25888888888889,9114.166597666257,4
2018,800050663,CHN,trawlers,36.5902041914,835.330180253,434.1518243225,8%$ !P   8( $,NA,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,13.231111111111112,5744.311026702589,5
2018,412329833,CHN,trawlers,26.5181437952,363.8306315104,402.6389276953,LURONGYU58798,58798,8328,200NM,North Korean Exclusive Economic Zone,PRK,PRK,NA,NA,12.911666666666665,5198.739621425815,1
