eez_ter_iso3,eez_is_EU,flag_iso3,flag_is_EU,n_vessels,mean_length,mean_tonnage,tot_tonnage,mean_engine_power,tot_engine_power,fishing_hours,fishing_KWh,bad_subs,ugly_subs,eez_id_all
FSM,FALSE,KIR,FALSE,2,78.25855882355,2078.833333335,4157.66666667,2997.6,5995.2,124.26472222222203,408162.64833333273,311805.9782941127,0,8316
FSM,FALSE,KOR,FALSE,20,75.40924313854643,1609.3544880153513,45061.92566442984,3185.6598547625,89198.47593335,1550.7725000000007,5416644.1189856,7469160.191998766,230965.09167551456,8316
FSM,FALSE,MHL,FALSE,5,61.8695388471,1141.1518567613075,5705.7592838065375,2199.342646896135,10996.713234480674,226.68583333333333,510045.0907788059,155771.44951712503,0,8316
FSM,FALSE,PHL,FALSE,7,67.62690476190001,1093.857142857143,7657,2557.915,17905.405,763.5891666666678,2000988.493511114,11231196.122095294,0,8316
FSM,FALSE,PNG,FALSE,16,73.90950000000001,1595.8846153846155,41493,2768.772569230769,71988.0868,6404.93638888889,17667256.17679945,5655421.670816605,0,8316
FSM,FALSE,SLB,FALSE,3,71.39601126997083,1390.8887843019543,5563.555137207817,2719.1570708160625,10876.62828326425,125.17333333333335,354967.2583886721,799222.6926100914,0,8316
FSM,FALSE,TWN,FALSE,84,37.695304171894776,430.78886425322406,42217.308696815955,1061.20470671169,103998.06125774563,16694.311388888866,16558342.176995885,4915508.879803762,68859.4589599804,8316
FSM,FALSE,USA,FALSE,13,66.318259405695,1401.728854750973,28034.57709501946,2138.5949580455,42771.89916091,5784.620833333332,12988928.778940396,14597209.450732369,1453349.2132297144,8316
FSM,FALSE,VUT,FALSE,1,75.7011309524,2132.5,2132.5,3308.751,3308.751,0.7516666666666667,2487.0778350000005,142.56907717286472,0,8316
FSM,FALSE,NA,FALSE,15,27.642940816185416,131.52519465329416,2630.5038930658834,491.7453951049571,9834.907902099141,12577.104444444449,6786662.07246962,0,0,8316
GAB,FALSE,BES,FALSE,1,39.165900046450005,471.79651302269997,471.79651302269997,948.40164222975,948.40164222975,425.24833333333487,403306.2176887989,123333.5644232976,12409.154082051013,8476
GAB,FALSE,BLZ,FALSE,2,84,2474,4948,3581.6094557450097,7163.218911490019,327.66333333333415,1218156.4499411164,1865900.409201199,6110.2983097509205,8476
GAB,FALSE,CHN,FALSE,4,29.286617084040774,177.39852861840535,709.5941144736214,495.7674974395604,1983.0699897582415,88.89638888888888,42515.06472454401,46159.498033155476,6776.142964815995,8476
GAB,FALSE,CUW,FALSE,6,83.06415633228453,2505.1428571428573,17536,4222.8693126422995,29560.085188496094,1700.511388888891,7513213.860962373,2297587.8007961363,231170.81850700377,8476
GAB,FALSE,ESP,TRUE,4,33.03,279.26875,1117.075,404.23,1616.92,151.9766666666667,60749.184427777785,57180.27345461378,517.5193221730863,8476
GAB,FALSE,FRA,TRUE,2,34.06666666666667,601.1767861365262,1803.5303584095786,1074.6666666666667,3224,37.481388888888894,15394.601111111113,2786.965091260414,357.39030542008396,8476
GAB,FALSE,GTM,FALSE,2,79.8,2109,4218,3428.9868549808416,6857.973709961683,190.91055555555562,644025.5089911475,587827.3146890302,0,8476
GAB,FALSE,PAN,FALSE,1,30.6,170.5,170.5,532.29594692145,532.29594692145,801.4822222222214,426625.73841848533,724309.5465923088,0,8476
GAB,FALSE,SEN,FALSE,1,77.3,2107,2107,2706.3114633543746,2706.3114633543746,134.26083333333335,363351.63232951117,856619.6964659104,28861.599440469465,8476
GAB,FALSE,SLV,FALSE,3,77.65375,1996.6666666666667,5990,3260.9746485174833,9782.92394555245,776.6988888888892,2531183.4070427264,308224.14105410094,31155.303401371708,8476
GAB,FALSE,NA,FALSE,1,19.5765202579,38.0122221468,38.0122221468,156.8086906148,156.8086906148,6.251666666666667,980.3156641601914,0,0,8476
GBR,FALSE,CHL,FALSE,2,68.7,1598.0175,3196.035,1677.6,3355.2,14.64277777777778,24545.773333333338,35210.107127903924,958.5661637334288,"8383,8389"
GBR,FALSE,CHN,FALSE,1,110.8825,7765,23295,5296,15888,16.458888888888897,87166.27555555559,94638.25472530341,13892.749516008771,"8389,8383"
GBR,FALSE,DEU,TRUE,3,127.67666666666668,8002,24006,6660.112,19980.336,25.748055555555553,187004.88212,79158.12444860891,1597.9618070536642,48967
GBR,FALSE,ESP,TRUE,23,58.26642420597782,1129.8713558532932,42935.11152242514,1250.6845580081108,47526.01320430821,28582.50638888866,40363212.75681683,37991942.8496263,343852.2295137918,"8389,48967"
GBR,FALSE,FRA,TRUE,7,57.536704047462244,1390.2167708485235,9731.517395939663,2089.5321632193663,14626.725142535564,894.4683333333335,1522691.1213513636,275660.7312751694,35349.73338980762,48967
GBR,FALSE,ISL,FALSE,18,74.70749435182852,2357.5789201362973,42436.42056245335,5676.322064188725,102173.79715539704,2241.4050000000016,12450423.831845894,2424611.6409444613,375716.7209353004,48967
GBR,FALSE,KOR,FALSE,23,55.87831973035688,627.7401506172548,16948.98406666588,1252.1906717002166,33809.148135905845,16474.700277777647,20956509.671136342,28897510.03767298,893583.1985763287,8389
GBR,TRUE,LIE,FALSE,1,10.1676198383,10.4629735174,20.9259470348,99.5929980807,199.1859961614,71.04722222222222,7075.805866416844,0,0,5696
GBR,FALSE,NLD,TRUE,3,121.39666666666666,7960.88888889,23882.66666667,4569.468576961641,13708.405730884922,60.73861111111112,261374.91969962587,79930.08558643737,8042.131535495166,48967
GBR,FALSE,NOR,FALSE,13,56.308571428571426,1499.4103892993144,20991.7454501904,3139.52525,43953.3535,794.3275,1538164.483064861,632109.2519757666,62944.72742109407,"48967,8389"
GBR,FALSE,RUS,FALSE,17,108.80889365628988,6003.882352941177,102066,5446.757529289066,92594.87799791413,6466.78277777777,32886846.38414581,12472759.108367536,591827.4035449488,"48967,8389"
GBR,TRUE,RUS,FALSE,6,100.12,4548,27288,4611,27666,19.526388888888892,97001.40611111112,36789.029798250274,1745.624668549049,5696
GBR,FALSE,TWN,FALSE,55,73.02277800458707,1051.4951360654372,60986.717891795364,2083.092178574193,120819.34635730318,35687.803055555436,73503876.80575484,21820358.298951432,305672.94323323417,8389
GBR,FALSE,URY,FALSE,1,42.19,577,1154,750,1500,14.70138888888889,11026.041666666668,30.00777120952769,0,8389
GBR,FALSE,VUT,FALSE,3,76.07,998,2994,2248.6922432467636,6746.076729740291,2123.301388888863,4776153.581523865,273787.8963702517,0,8389
GBR,TRUE,NA,FALSE,2,14.7936093609,36.183900974574996,72.36780194914999,181.98427788892502,363.96855577785004,27.10833333333333,4260.092284730228,0,0,5696
GEO,FALSE,BGR,TRUE,1,34.2177381591,101.018243799,202.036487598,698.1724990901,1396.3449981802,8.23888888888889,5752.165645281213,675.021473708834,328.7296839699834,5678
GEO,FALSE,TUR,FALSE,51,36.35838209111622,292.9627184715583,16405.912234407264,478.239175544798,26781.39383050869,1534.469722222222,863505.7599848924,1052145.4932376486,167874.98884765824,5678
GGY,FALSE,BEL,TRUE,21,35.3457588358983,313.65539215113955,6586.76323517393,958.7744833844225,20134.26415107287,1414.6641666666665,1370371.7083227513,404214.44361427013,41280.73073818913,21788
GGY,FALSE,DEU,TRUE,1,86.33,2417,2417,2863,2863,33.51944444444447,95966.1694444445,40621.944719416446,820.0335296222836,21788
GGY,FALSE,DNK,TRUE,2,40.94584719654904,1052.681603057923,2105.363206115846,1847.0774074465003,3694.1548148930005,12.747222222222224,23421.117300052894,2856.4279205222265,889.9760852613294,21788
GGY,FALSE,FRA,TRUE,89,21.751259999335648,151.69045111492068,21995.1154116635,458.42350687571513,66471.40849697869,26800.50666666667,14003834.061970828,2535187.2642122223,325103.2291345094,21788
GGY,FALSE,GBR,TRUE,73,23.744532593441743,222.97492295807817,20290.717989185112,514.3223459958089,46803.333485618605,25087.912222222232,9755805.853845743,1104386.9380121673,280185.91867240536,21788
GGY,FALSE,IRL,TRUE,2,26.759999999999998,303.5,1214,654.5,2618,7.356111111111111,4738.395833333333,2171.043033631236,15.221299463996662,21788
GGY,FALSE,NLD,TRUE,11,36.18764391286993,536.5304882735602,5901.8353710091615,931.7075741332976,10248.783315466275,153.15527777777777,117398.21324066521,35901.108043591026,3612.174702907776,21788
GHA,FALSE,BES,FALSE,1,39.165900046450005,471.79651302269997,471.79651302269997,948.40164222975,948.40164222975,0.3836111111111111,363.8174077553569,111.25763930655773,11.194140017083082,8400
GHA,FALSE,BLZ,FALSE,5,75.12001111111111,1954.2222222222222,17588,2494.1723095467682,22447.550785920917,493.5483333333338,840467.8191982157,1287379.1768193615,4215.804214060634,8400
GHA,FALSE,CHN,FALSE,4,35.34425160869623,372.23969674322797,2233.4381804593677,585.183023158611,3511.0981389516664,5748.009444444441,2399970.8078750395,2605698.6741874623,382512.53787126,8400
GHA,FALSE,CIV,FALSE,1,53.793750286450006,536,1072,851.1033345206833,1702.2066690413667,8.510833333333338,7243.598629549786,13640.067274840736,4.0746693390888895,8400
GHA,FALSE,CUW,FALSE,5,79.48781886519834,2242.8,11214,4088.4591680127915,20442.295840063958,126.70472222222217,528440.4754227977,161600.40326907596,16259.355782542676,8400
GHA,FALSE,ESP,TRUE,3,78.90805555556666,2210.6666666666665,6632,3827.188,11481.564,86.7319444444445,360472.6392444446,339295.4865000428,3070.848731237074,8400
GHA,FALSE,FRA,TRUE,9,74.0648,1868.2059858282278,18682.05985828228,3313.8,33138,1605.26388888889,5311827.605277781,961627.9109705428,123315.67908043327,8400
GHA,FALSE,GBR,TRUE,1,18.62,69.79,69.79,247.37,247.37,5.175833333333333,1280.3458916666666,144.9390547616125,36.77142567711631,8400
GHA,FALSE,JPN,FALSE,1,49.9852083334,489.6014747708,979.2029495416,1111,2222,13.242499999999993,14712.417499999992,20394.730763129344,1755.8092669532066,8400
GHA,FALSE,SEN,FALSE,1,77.3,2107,2107,2706.3114633543746,2706.3114633543746,7.069444444444446,19132.118539546904,45104.92899405473,1519.6946775657416,8400
GHA,FALSE,TWN,FALSE,1,56.18,585.7505801024333,585.7505801024333,1042.1361729566668,1042.1361729566668,0.25,260.5340432391667,77.34212696802993,1.0834558838280985,8400
GHA,FALSE,NA,FALSE,2,16.455314245033335,97.03716925772501,194.07433851545002,163.986648494425,327.97329698885,228.3763888888889,35113.15092855795,0,0,8400
GIB,FALSE,FRA,TRUE,1,22.633201153,39.2053691467,39.2053691467,239.7894205125,239.7894205125,2.916111111111111,699.2525934833957,126.58935128919867,16.23335974391996,8365
GIB,FALSE,GBR,TRUE,1,42.10837309155,333.4404355744,333.4404355744,609.011179502,609.011179502,3.993333333333334,2431.984643477987,275.3080692605729,69.84639318764741,8365
GIB,FALSE,TUR,FALSE,1,35.3760413807,298.2039797373,298.2039797373,358.1114018014,358.1114018014,0.08333333333333333,29.842616816783334,36.361974922721984,5.801731959946729,8365
GIN,FALSE,CHN,FALSE,24,41.275135280741026,619.9100496800787,22936.67183816291,714.5022946080159,26436.584900496586,33000.064166666634,22572781.11417903,24507742.18958857,3597698.673027625,8472
GIN,FALSE,CIV,FALSE,1,48.53326580385455,760,760,1276.5447261504455,1276.5447261504455,35.83305555555556,45742.498091300375,86135.46707838372,25.731071529226647,8472
GIN,FALSE,CUW,FALSE,1,91.13076637422223,2863,2863,5343.105939269878,5343.105939269878,0.05277777777777778,281.9972579059102,86.23652562175162,8.676651315032544,8472
GIN,FALSE,ESP,TRUE,20,45.179603981553846,809.568741622803,21048.78728219288,1310.6278844359153,34076.3249953338,11101.80555555552,6840974.191623729,6439078.625624099,58277.923563922894,8472
GIN,FALSE,FRA,TRUE,8,75.331,1843.6261874840875,14749.0094998727,3345,26760,234.7422222222222,765952.4411111111,138664.37327834684,17781.816812933408,8472
GIN,FALSE,GBR,TRUE,1,18.62,69.79,69.79,247.37,247.37,4.5519444444444455,1126.0144972222224,127.4682708301693,32.33904108683009,8472
GIN,FALSE,GNB,FALSE,4,67.05000625414999,2384.8598474167748,9539.439389667099,2855.6151743684686,11422.460697473874,136.35416666666663,333663.0554042618,0,0,8472
GIN,FALSE,ITA,TRUE,7,44.91428571428571,553,3871,1291.857142857143,9043,4790.464722222381,7670624.947778072,1778526.8814997233,740513.7191210722,8472
GIN,FALSE,JPN,FALSE,1,49.99,487.6671856027572,487.6671856027572,735.278,735.278,0.26305555555555554,193.41896277777778,268.1223307003432,23.083005036371468,8472
GIN,FALSE,KOR,FALSE,2,75.2387567042,1174.4360776400292,2348.8721552800585,3185.5185972667996,6371.037194533599,739.9844444444477,2498876.6097126594,3445769.9800809547,106551.81558358861,8472
GIN,FALSE,PAN,FALSE,1,26.7,168,168,550.6949413210625,550.6949413210625,16.314444444444444,8984.282026019067,15253.18482857231,0,8472
GIN,FALSE,SEN,FALSE,3,61.2344714005,1265.0725023954417,3795.217507186325,2603.850233848567,7811.5507015457,415.3119444444446,1362462.9409577223,3212074.7151917047,108222.6035487993,8472
GIN,FALSE,SLV,FALSE,1,79.42625,2157,2157,3270.605,3270.605,2.1977777777777776,7188.062988888888,875.2959324988386,88.47493337065157,8472
GIN,FALSE,TWN,FALSE,1,36.3410934516,312.0918629186,312.0918629186,571.6832783136,571.6832783136,3.025555555555556,1729.6595187199255,513.4666642604319,7.192955512750651,8472
GIN,FALSE,NA,FALSE,2,27.16988549245,161.836388075,647.3455523,441.21840838410003,1764.8736335364001,2382.1077777777778,1055197.7421440226,0,0,8472
GLP,FALSE,CYM,FALSE,1,79.9956162334,1008.5883637088,1008.5883637088,3775.4206647429,3775.4206647429,7.552499999999998,28513.864570470745,3227.8563201893057,818.9157778727789,33177
GMB,FALSE,CHN,FALSE,12,43.59432621446516,459.53408088971406,8731.147536904567,660.5095776909303,12549.681976127677,21748.61527777778,13858530.8993834,15046497.845814431,2208802.6271386347,8370
GMB,FALSE,COM,FALSE,1,31.464893025987497,257,514,477.044055326625,954.08811065325,1162.1294444444468,554386.9429922566,1120367.8710545474,0,8370
GMB,FALSE,ESP,TRUE,5,36.28,328.3,1641.5,559.048,2795.24,59.80055555555555,33426.39136666666,31462.647884915117,284.7577883672738,8370
GMB,FALSE,FRA,TRUE,1,22.639716623871433,34,34,325.1522992302,325.1522992302,8.815833333333334,2866.4884779635718,518.9353894216019,66.54639410456359,8370
GMB,FALSE,ITA,TRUE,3,42.21666666666667,510.3333333333333,1531,1040,3120,15.041944444444452,15632.400000000009,3624.5604252114827,1509.134749984282,8370
GMB,FALSE,SEN,FALSE,30,29.218003132370104,212.14018816764184,8061.32715037039,473.7453063444634,18002.32164108961,5355.975555555553,2230170.412511916,5257738.597691857,177145.99138372354,8370
GMB,FALSE,UKR,FALSE,1,28.8395440681,169.1483141361,338.2966282722,384.5803458576,769.1606917152,378.0566666666667,145393.16362043805,5212233.84506225,0,8370
GMB,FALSE,VCT,FALSE,1,40.52660494975,290.4936519601,290.4936519601,825.8423307423,825.8423307423,1.1583333333333332,956.6006997764973,47.290574372506654,1.975625931250121,8370
GNB,FALSE,BLZ,FALSE,1,87,2548,5096,3847.6432429716892,7695.2864859433785,3.1774999999999998,12225.886404542542,18726.893779683232,61.325302703519,"8471,48964"
GNB,FALSE,CHN,FALSE,14,43.8797663513675,508.56150623292444,15256.845186987734,867.6452154114808,26029.356462344425,30078.960555555557,20841759.92207197,22628336.152455386,3321804.771681355,"8471,48964"
GNB,FALSE,ESP,TRUE,13,44.02461538461539,705.0746153846154,9165.97,1155.3835384615386,15019.986,195.82416666666677,116044.64084722225,109227.21611967063,988.5786029682594,"8471,48964"
GNB,FALSE,FRA,TRUE,2,74.6,1662.6389686357927,3325.2779372715854,3295,6590,14.201944444444443,49672.802777777775,8992.527076704377,1153.1690901044915,48964
GNB,FALSE,ITA,TRUE,2,48.5,565,2260,1414.5,5658,56.4488888888889,61837.54083333335,14337.779438659387,5969.7283670553015,"48964,8471"
GNB,FALSE,KNA,FALSE,1,85.2214234552,2281.06910812435,4562.1382162487,4653.69109697205,9307.3821939441,629.9355555555568,2931525.486555037,0,0,8471
GNB,FALSE,KOR,FALSE,2,62.085322866333335,688.6240517600195,4131.744310560117,2165.5777777766666,12993.466666659999,3817.146111111104,7358461.222870094,10146785.43262332,313763.9530302375,"8471,48964"
GNB,FALSE,PAN,FALSE,1,33.73738013568334,193,193,619.6039848564167,619.6039848564167,6.231944444444445,3861.337611181586,6555.637512079323,0,48964
GNB,FALSE,SEN,FALSE,12,37.937801119520834,422.6332767972828,6762.132428756525,964.5804653428154,15433.287445485046,19087.77638888889,11478320.591601804,27060716.469272766,911741.3042572348,8471
GNB,FALSE,SLV,FALSE,1,76.78,1931,1931,3223.3460039475,3223.3460039475,0.3277777777777778,1056.5411901827915,128.6558294931456,13.004534260379497,48964
GNQ,FALSE,AGO,FALSE,1,60.726748566000005,960,960,1702.4535396689,1702.4535396689,0.13944444444444445,237.39768803160774,136.94219469837836,2.0521652383064,8398
GNQ,FALSE,BLZ,FALSE,1,81,2400,2400,3315.5756685183296,3315.5756685183296,0.8186111111111112,2714.167081978755,4157.40151369669,13.614319026261393,8398
GNQ,FALSE,CHN,FALSE,3,21.948391605819047,96.90951799619197,387.63807198476786,331.0970911354354,1324.3883645417416,4170.862777777778,1676161.3629618173,1819843.569289475,267150.22312957153,8398
GNQ,FALSE,CUW,FALSE,1,107.67,4164,4164,5111.885184428737,5111.885184428737,1.0969444444444445,5607.454053696968,1714.7945294410567,172.5333216014036,8398
GNQ,FALSE,FRA,TRUE,2,80.0595,1825.6570144982784,3651.3140289965568,3390.5,6781,1.2594444444444446,4092.4430555555555,740.8763534361715,95.00729918124767,8398
GNQ,FALSE,JPN,FALSE,1,49.9852083334,489.6014747708,489.6014747708,1111,1111,14.413888888888888,16013.830555555554,22198.782944198647,1911.1224983156487,8398
GNQ,FALSE,NLD,TRUE,1,54.2682143504,1081.8994878716,1081.8994878716,1767.2728571798,1767.2728571798,0.7258333333333333,1282.7455488363382,392.2716135960495,39.468241414164794,8398
GNQ,FALSE,PAN,FALSE,1,30.6,170.5,170.5,532.29594692145,532.29594692145,8.243611111111111,4388.040782441075,7449.854857188198,0,8398
GNQ,FALSE,SLV,FALSE,1,76.78,1931,1931,3223.3460039475,3223.3460039475,3.749166666666666,12084.861393133166,1471.5828226008357,148.74762619690006,8398
GNQ,FALSE,TWN,FALSE,1,53.209567058859996,556,556,906.12702042512,906.12702042512,21.239722222222227,19245.886211879435,5713.333108046065,80.03586938772887,8398
GNQ,FALSE,NA,FALSE,3,26.621462958374998,116.6414171613,466.5656686452,548.3747724511001,2193.4990898044002,1162.1680555555554,907806.6126464376,0,0,8398
GRC,TRUE,TUR,FALSE,210,26.898906785626654,111.77792155492958,29732.92713361127,268.5207594933697,71426.52202523635,18743.10638888889,4883669.018114627,5950545.538878092,949438.8108841229,5679
GRC,TRUE,USA,FALSE,1,20.42044630865,42.39273358515,42.39273358515,310.03046304495,310.03046304495,0.13361111111111112,41.42351464572805,46.55254715458525,4.634934369429162,5679
GRC,TRUE,NA,FALSE,1,25.0644694243,61.4292768563,61.4292768563,144.1397382631,144.1397382631,66.46222222222221,9579.847315495099,0,0,5679
GRD,FALSE,PRT,TRUE,1,17.342997299700002,68.0409259825,68.0409259825,199.5775415654,199.5775415654,695.8538888888891,138876.8084331675,54653.828694735006,564.1839306948409,8419
GRD,FALSE,YEM,FALSE,1,16.9748889954,120.5958299255,120.5958299255,183.5292784509,183.5292784509,233.83388888888885,42915.36490514569,83227206.49817805,0,8419
GRD,FALSE,NA,FALSE,13,21.071487969354386,102.27978716125877,1943.3159560639167,258.5482447661509,4912.416650556866,8753.006666666666,2210150.6503731436,0,0,8419
GRL,FALSE,CAN,FALSE,13,46.54523023211822,1478.9911015168009,23663.857624268814,2124.0910744011135,33985.457190417816,689.8622222222241,1890410.0860746151,848066.1667349271,1372927.466133584,8438
GRL,FALSE,DEU,TRUE,2,81.28666666666666,2539.6666666666665,7619,3200,9600,8130.414166666817,26849974.000000536,11365444.362945043,229433.75855210406,8438
GRL,FALSE,DNK,TRUE,16,55.633225435022844,2326.0216011243833,83736.7776404778,2080.061071134042,74882.1985608255,57148.181111111124,117994262.06095862,14390522.035922578,4483649.096965763,8438
GRL,FALSE,FRO,FALSE,18,45.29310335115154,1190.3204761904763,24996.73,1581.4886259304753,33211.26114453998,7428.75361111112,10826562.789182343,1320402.2608365312,411397.19529651647,8438
GRL,FALSE,ISL,FALSE,5,68.0759440351411,1940.6299925003168,11643.7799550019,4438.869746222376,26633.218477334256,319.481388888889,1689592.890078132,329033.50480825145,50986.88277197684,8438
GRL,FALSE,LVA,TRUE,1,56.39,704,1408,736,1472,79.35083333333338,58402.21333333338,94867.10527732337,2784.0805473947967,8438
GRL,FALSE,NOR,FALSE,11,56.86792214237991,1797.1985658352214,28755.177053363543,2380.506921256924,38088.11074011079,4728.761944444435,8891885.027358714,3654123.375738631,363873.4904290471,8438
GRL,FALSE,RUS,FALSE,11,87.36166666666666,3890.8333333333335,46690,3732.3333333333335,44788,4466.424722222225,20346204.513888888,7716559.52373883,366147.64604654675,8438
GTM,FALSE,MEX,FALSE,1,58.14514189503333,1546,1546,1864.219735076544,1864.219735076544,0.8911111111111112,1661.2269194793205,3120.2387742377064,312.085329679622,8430
GTM,FALSE,PAN,FALSE,1,71.5333333333,1705,1705,1492,1492,1.031111111111111,1538.4177777777777,2611.8693335814173,0,8430
GUF,FALSE,FRA,TRUE,8,21.97692307692308,110.29230769230769,2867.6,321.8076923076923,8367,12932.344444444474,4162838.241111121,753620.3617622177,96641.54463419734,8462
GUF,FALSE,VEN,FALSE,2,20.49036987365,72.3769372058,144.7538744116,346.63020395030003,693.2604079006001,79.96777777777777,28360.239451980087,79590.9263612998,0,8462
GUM,FALSE,FSM,FALSE,1,75.97,1779,1779,2647,2647,1.0408333333333333,2755.085833333333,366.53246177498517,0,48957
GUM,FALSE,JPN,FALSE,14,39.370550787864396,343.2338395147573,7551.14446932466,1080.9102315079772,23780.0250931755,506.4736111111111,290336.7169953286,402472.2091913588,34649.363249592985,48957
GUM,FALSE,RUS,FALSE,1,48.07,743,743,1026,1026,0.12027777777777778,123.405,46.8029320838169,2.220780304726119,48957
GUM,FALSE,TWN,FALSE,2,24.214066465374998,57.348409718,114.696819436,469.81019299192496,939.6203859838499,16.680833333333332,7916.244669965163,2350.0161159837003,32.920465052711364,48957
GUY,FALSE,FRA,TRUE,1,19.2,41.81,41.81,368,368,9.719166666666673,3576.653333333336,647.5002445075213,83.03308529762243,8460
GUY,FALSE,TWN,FALSE,2,49.0910404352125,462.859328677875,925.71865735575,867.6510580787688,1735.3021161575375,3.7086111111111113,3354.1604439378284,995.7159521300681,13.94859889750326,33185
GUY,FALSE,VEN,FALSE,5,24.5329562061,94.3687577048,660.5813039336,364.40147998602856,2550.8103599022,578.3538888888888,203885.05768536477,572188.4203369181,0,"48969,8460"
HMD,FALSE,AUS,FALSE,1,49.9,1362,1362,1200,1200,6.196111111111111,7435.333333333333,1203.2177805017307,452.4033637660329,8388
HND,FALSE,USA,FALSE,2,25.924270007925003,233.9555557545857,467.9111115091714,482.19480451134575,964.3896090226915,12.898333333333333,6241.371817022311,7014.17439602013,698.3557284916816,8427
HRV,TRUE,ALB,FALSE,1,19.20332881305,52.48104415,52.48104415,319.47393626605003,319.47393626605003,25.085833333333333,8014.269919514087,4513.2142700634995,0,5673
HRV,TRUE,MNE,FALSE,3,18.77139719330833,65.99213291664167,197.976398749925,193.24482836890834,579.7344851067251,55.342777777777776,6354.933428561509,0,0,5673
HRV,TRUE,USA,FALSE,1,27.89864692581818,164,328,696.9813145226362,1393.9626290452725,769.6380555555552,536423.3436677565,602842.9314722293,60021.15014608504,5673
IDN,FALSE,ALB,FALSE,1,20.642836759866665,42.6025112596,42.6025112596,399.95601046256667,399.95601046256667,0.2916666666666667,116.65383638491528,65.69329013340413,0,8492
IDN,FALSE,AUS,FALSE,1,33.2699440223,190.9080605998,190.9080605998,832.9770606194,832.9770606194,9.452777777777778,7873.947048021718,1274.196147795505,479.09084515027126,8492
IDN,FALSE,CHN,FALSE,4,53.59545918719286,920.0070955221714,3680.0283820886857,1023.3634510182226,4093.4538040728903,2.4755555555555557,2625.534263245511,2850.5976515730995,418.46332922324467,8492
IDN,FALSE,GNQ,FALSE,10,17.533883692598334,72.97336414588,729.7336414588,186.46110409653835,1864.6110409653834,58.43333333333334,11054.899920985517,823.3977292460323,345.2703115759038,8492
IDN,FALSE,JPN,FALSE,5,48.59486666666667,387.2726877701222,2323.636126620733,656.8118770811202,3940.8712624867217,25.47833333333333,17049.09463340559,23633.89258110848,2034.672979508346,8492
IDN,FALSE,KOR,FALSE,1,49.368,423.51140250773636,423.51140250773636,742.666666667,742.666666667,9.428055555555556,7001.902592595735,9655.116888621282,298.560333423706,8492
IDN,FALSE,MHL,FALSE,1,73.7065906306,88542.3551024151,88542.3551024151,2475.9919470055,2475.9919470055,17.500555555555554,43331.23462367792,13233.671588506977,0,8492
IDN,FALSE,PHL,FALSE,1,70.59,1246.66666667,1246.66666667,2383.92966667,2383.92966667,1.3138888888888889,3132.2187009303057,17580.59211310873,0,8492
IDN,FALSE,RUS,FALSE,1,50.40556107483333,668,668,1341.0824581604334,1341.0824581604334,2.160277777777778,2897.110632531581,1098.766437127178,52.13602555276337,8492
IDN,FALSE,SGP,FALSE,2,43.26410456151875,1348.2657943518,2696.5315887036,1094.289654200525,2188.57930840105,2.323611111111111,3051.0858506746904,104.71128400081648,0,8492
IDN,FALSE,TWN,FALSE,8,42.92903709039584,399.8086973144113,3198.4695785152903,793.3050712209549,6346.440569767639,22.494444444444447,17567.294438816825,5215.026412976198,73.05528400833335,8492
IDN,FALSE,NA,FALSE,6,28.970592311518573,215.04384239405928,1505.306896758415,413.08705022087577,2891.6093515461303,886.9711111111113,506007.91768455476,0,0,8492
IND,FALSE,CHN,FALSE,11,50.20015015118788,738.5935422876178,8124.528965163796,1048.1358962232255,11529.494858455479,216.6652777777778,249263.05323898495,270630.128173859,39728.08451632948,"8480,8333"
IND,FALSE,LKA,FALSE,21,22.19248733337,64.135746404024,1603.3936601006,322.96492734734034,8074.123183683509,446.3019444444445,139778.08068967014,204071.61664443204,19.020653421436013,8480
IND,FALSE,LVA,TRUE,1,56.07,698,698,882,882,9.693055555555555,8549.275,13887.230041106684,407.55082493155453,8480
IND,FALSE,REU,FALSE,1,84.11,2319,2319,4000,4000,2.5175,10070,1823.024725774579,233.77808555122033,8480
IND,FALSE,THA,FALSE,1,65.03,1178,1178,2446.2457746073164,2446.2457746073164,4.8997222222222225,11985.924782860682,4643119.889051114,17877.826253903124,8333
IND,FALSE,TWN,FALSE,1,54.85,710,710,984.5912715399801,984.5912715399801,0,0,0,0,8480
IND,FALSE,NA,FALSE,1,19.5314943087,50.2487779397,50.2487779397,313.5550280027,313.5550280027,8.613055555555556,2700.6668759110335,0,0,8480
IRL,TRUE,JPN,FALSE,1,49.2,629.0364571083358,1258.0729142166715,740.5,1481,10.900833333333335,8072.067083333333,11189.706577216299,963.3365956604083,5681
IRL,TRUE,MRT,FALSE,1,41.32481576165556,201,402,793.4169536939222,1586.8339073878444,47.33638888888889,37557.493471093054,78016.25397726105,1267.830370407927,5681
IRL,TRUE,RUS,FALSE,5,110.888,5750.2,28751,5234.4,26172,16.94888888888889,95681.55333333334,36288.45867131887,1721.8727698899431,5681
IRN,FALSE,CHN,FALSE,5,34.4239369817605,413.85005807588,4138.5005807588,677.9508800561035,6779.508800561035,8022.106666666664,5700521.231304001,6189175.537405001,908561.4025887882,8469
IRN,FALSE,KNA,FALSE,1,29.763550544125,231.02289192287498,231.02289192287498,527.327226230875,527.327226230875,18.65861111111111,9839.193642542807,0,0,8469
IRN,FALSE,MNG,FALSE,1,27.52614787585,219.0722896465,219.0722896465,425.47748701265,425.47748701265,142.4625,60614.58649353965,0,0,8469
