admin_iso3,admin,sov_iso3,sovereign,region,flag_lon,flag_lat
PRK,North Korea,PRK,North Korea,South Asia,127.19247973194395,40.153503109279754
PRK,North Korea,PRK,North Korea,Sub-Saharan Africa,127.19247973194395,40.153503109279754
PRT,Azores,PRT,Portugal,East Asia & Pacific,332.6942362804929,38.33728467354938
PRT,Madeira,PRT,Portugal,East Asia & Pacific,343.0142693079954,32.75252847253568
PRT,Portugal,PRT,Portugal,East Asia & Pacific,-7.977613455034909,39.67740256727085
PRT,Azores,PRT,Portugal,Europe & Central Asia,-27.305763719507123,38.33728467354938
PRT,Madeira,PRT,Portugal,Europe & Central Asia,-16.985730692004452,32.752528472535694
PRT,Portugal,PRT,Portugal,Europe & Central Asia,-7.977613455034909,39.67740256727085
PRT,Azores,PRT,Portugal,Latin America & Caribbean,-27.305763719507123,38.33728467354938
PRT,Madeira,PRT,Portugal,Latin America & Caribbean,-16.985730692004452,32.752528472535694
PRT,Portugal,PRT,Portugal,Latin America & Caribbean,-7.977613455034909,39.67740256727085
PRT,Azores,PRT,Portugal,Middle East & North Africa,-27.305763719507123,38.33728467354938
PRT,Madeira,PRT,Portugal,Middle East & North Africa,-16.985730692004452,32.752528472535694
PRT,Portugal,PRT,Portugal,Middle East & North Africa,-7.977613455034909,39.67740256727085
PRT,Azores,PRT,Portugal,North America,-27.305763719507123,38.33728467354938
PRT,Madeira,PRT,Portugal,North America,-16.985730692004452,32.752528472535694
PRT,Portugal,PRT,Portugal,North America,-7.977613455034909,39.67740256727085
PRT,Azores,PRT,Portugal,South Asia,-27.305763719507123,38.33728467354938
PRT,Madeira,PRT,Portugal,South Asia,-16.985730692004452,32.752528472535694
PRT,Portugal,PRT,Portugal,South Asia,-7.977613455034909,39.67740256727085
PRT,Azores,PRT,Portugal,Sub-Saharan Africa,-27.305763719507123,38.33728467354938
PRT,Madeira,PRT,Portugal,Sub-Saharan Africa,-16.985730692004452,32.752528472535694
PRT,Portugal,PRT,Portugal,Sub-Saharan Africa,-7.977613455034909,39.67740256727085
PRY,Paraguay,PRY,Paraguay,East Asia & Pacific,301.5998629680007,-23.22823913202705
PRY,Paraguay,PRY,Paraguay,Europe & Central Asia,-58.400137031999,-23.228239132027053
PRY,Paraguay,PRY,Paraguay,Latin America & Caribbean,-58.400137031999,-23.228239132027053
PRY,Paraguay,PRY,Paraguay,Middle East & North Africa,-58.400137031999,-23.228239132027053
PRY,Paraguay,PRY,Paraguay,North America,-58.400137031999,-23.228239132027053
PRY,Paraguay,PRY,Paraguay,South Asia,-58.400137031999,-23.228239132027053
PRY,Paraguay,PRY,Paraguay,Sub-Saharan Africa,-58.400137031999,-23.228239132027053
PSE,Palestine,ISR,Israel,East Asia & Pacific,35.19628705488855,31.91613892639995
PSE,Palestine,ISR,Israel,Europe & Central Asia,35.19628705488855,31.91613892639995
PSE,Palestine,ISR,Israel,Latin America & Caribbean,35.19628705488855,31.91613892639995
PSE,Palestine,ISR,Israel,Middle East & North Africa,35.19628705488855,31.91613892639995
PSE,Palestine,ISR,Israel,North America,35.19628705488855,31.91613892639995
PSE,Palestine,ISR,Israel,South Asia,35.19628705488855,31.91613892639995
PSE,Palestine,ISR,Israel,Sub-Saharan Africa,35.19628705488855,31.91613892639995
PYF,French Polynesia,FRA,France,East Asia & Pacific,215.09505613065338,-14.72227408990542
PYF,French Polynesia,FRA,France,Europe & Central Asia,-144.90494386934725,-14.722274089905405
PYF,French Polynesia,FRA,France,Latin America & Caribbean,-144.90494386934725,-14.722274089905405
PYF,French Polynesia,FRA,France,Middle East & North Africa,-144.90494386934725,-14.722274089905405
PYF,French Polynesia,FRA,France,North America,-144.90494386934725,-14.722274089905405
PYF,French Polynesia,FRA,France,South Asia,215.09505613065338,-14.72227408990542
PYF,French Polynesia,FRA,France,Sub-Saharan Africa,-144.90494386934725,-14.722274089905405
QAT,Qatar,QAT,Qatar,East Asia & Pacific,51.184796321161414,25.306011876266858
QAT,Qatar,QAT,Qatar,Europe & Central Asia,51.184796321161414,25.306011876266858
QAT,Qatar,QAT,Qatar,Latin America & Caribbean,51.184796321161414,25.306011876266858
QAT,Qatar,QAT,Qatar,Middle East & North Africa,51.184796321161414,25.306011876266858
QAT,Qatar,QAT,Qatar,North America,51.184796321161414,25.306011876266858
QAT,Qatar,QAT,Qatar,South Asia,51.184796321161414,25.306011876266858
QAT,Qatar,QAT,Qatar,Sub-Saharan Africa,51.184796321161414,25.306011876266858
REU,Reunion,FRA,France,East Asia & Pacific,55.5412754219236,-21.11794666338687
REU,Reunion,FRA,France,Europe & Central Asia,55.5412754219236,-21.11794666338687
REU,Reunion,FRA,France,Latin America & Caribbean,55.5412754219236,-21.11794666338687
REU,Reunion,FRA,France,Middle East & North Africa,55.5412754219236,-21.11794666338687
REU,Reunion,FRA,France,North America,55.5412754219236,-21.11794666338687
REU,Reunion,FRA,France,South Asia,55.5412754219236,-21.11794666338687
REU,Reunion,FRA,France,Sub-Saharan Africa,55.5412754219236,-21.11794666338687
ROU,Romania,ROU,Romania,East Asia & Pacific,24.97293039328801,45.852431274240764
ROU,Romania,ROU,Romania,Europe & Central Asia,24.97293039328801,45.852431274240764
ROU,Romania,ROU,Romania,Latin America & Caribbean,24.97293039328801,45.852431274240764
ROU,Romania,ROU,Romania,Middle East & North Africa,24.97293039328801,45.852431274240764
ROU,Romania,ROU,Romania,North America,24.97293039328801,45.852431274240764
ROU,Romania,ROU,Romania,South Asia,24.97293039328801,45.852431274240764
ROU,Romania,ROU,Romania,Sub-Saharan Africa,24.97293039328801,45.852431274240764
RUS,Russia,RUS,Russia,East Asia & Pacific,99.57782760404523,61.98052219088821
RUS,Russia,RUS,Russia,Europe & Central Asia,96.68655812825726,61.98052218891684
RUS,Russia,RUS,Russia,Latin America & Caribbean,-47.427203113662664,61.980522187586466
RUS,Russia,RUS,Russia,Middle East & North Africa,99.57782760404523,61.98052219088821
RUS,Russia,RUS,Russia,North America,-142.7062160007926,61.9805221875863
RUS,Russia,RUS,Russia,South Asia,99.57782760404523,61.98052219088821
RUS,Russia,RUS,Russia,Sub-Saharan Africa,99.57782760404523,61.98052219088821
RWA,Rwanda,RWA,Rwanda,East Asia & Pacific,29.91988515241628,-1.9903383169251816
RWA,Rwanda,RWA,Rwanda,Europe & Central Asia,29.91988515241628,-1.9903383169251816
RWA,Rwanda,RWA,Rwanda,Latin America & Caribbean,29.91988515241628,-1.9903383169251816
RWA,Rwanda,RWA,Rwanda,Middle East & North Africa,29.91988515241628,-1.9903383169251816
RWA,Rwanda,RWA,Rwanda,North America,29.91988515241628,-1.9903383169251816
RWA,Rwanda,RWA,Rwanda,South Asia,29.91988515241628,-1.9903383169251816
RWA,Rwanda,RWA,Rwanda,Sub-Saharan Africa,29.91988515241628,-1.9903383169251816
SAU,Saudi Arabia,SAU,Saudi Arabia,East Asia & Pacific,44.53686271140435,24.122458407282874
SAU,Saudi Arabia,SAU,Saudi Arabia,Europe & Central Asia,44.53686271140435,24.122458407282874
SAU,Saudi Arabia,SAU,Saudi Arabia,Latin America & Caribbean,44.53686271140435,24.122458407282874
SAU,Saudi Arabia,SAU,Saudi Arabia,Middle East & North Africa,44.53686271140435,24.122458407282874
SAU,Saudi Arabia,SAU,Saudi Arabia,North America,44.53686271140435,24.122458407282874
SAU,Saudi Arabia,SAU,Saudi Arabia,South Asia,44.53686271140435,24.122458407282874
SAU,Saudi Arabia,SAU,Saudi Arabia,Sub-Saharan Africa,44.53686271140435,24.122458407282874
SDN,Sudan,SDN,Sudan,East Asia & Pacific,29.940468119895765,15.99035668558272
SDN,Sudan,SDN,Sudan,Europe & Central Asia,29.940468119895765,15.99035668558272
SDN,Sudan,SDN,Sudan,Latin America & Caribbean,29.940468119895765,15.99035668558272
SDN,Sudan,SDN,Sudan,Middle East & North Africa,29.940468119895765,15.99035668558272
SDN,Sudan,SDN,Sudan,North America,29.940468119895765,15.99035668558272
SDN,Sudan,SDN,Sudan,South Asia,29.940468119895765,15.99035668558272
SDN,Sudan,SDN,Sudan,Sub-Saharan Africa,29.940468119895765,15.99035668558272
SEN,Senegal,SEN,Senegal,East Asia & Pacific,345.5265076027174,14.366241731282722
SEN,Senegal,SEN,Senegal,Europe & Central Asia,-14.473492397282309,14.366241731282724
SEN,Senegal,SEN,Senegal,Latin America & Caribbean,-14.473492397282309,14.366241731282724
SEN,Senegal,SEN,Senegal,Middle East & North Africa,-14.473492397282309,14.366241731282724
SEN,Senegal,SEN,Senegal,North America,-14.473492397282309,14.366241731282724
SEN,Senegal,SEN,Senegal,South Asia,-14.473492397282309,14.366241731282724
SEN,Senegal,SEN,Senegal,Sub-Saharan Africa,-14.473492397282309,14.366241731282724
SGP,Singapore,SGP,Singapore,East Asia & Pacific,103.81725592004344,1.3587608707500918
SGP,Singapore,SGP,Singapore,Europe & Central Asia,103.81725592004344,1.3587608707500918
SGP,Singapore,SGP,Singapore,Latin America & Caribbean,103.81725592004344,1.3587608707500918
SGP,Singapore,SGP,Singapore,Middle East & North Africa,103.81725592004344,1.3587608707500918
SGP,Singapore,SGP,Singapore,North America,-256.18274407995654,1.3587608707500902
SGP,Singapore,SGP,Singapore,South Asia,103.81725592004344,1.3587608707500918
SGP,Singapore,SGP,Singapore,Sub-Saharan Africa,103.81725592004344,1.3587608707500918
SGS,South Georgia and the Islands,GBR,United Kingdom,East Asia & Pacific,323.5668161177401,-54.464882480150656
SGS,South Georgia and the Islands,GBR,United Kingdom,Europe & Central Asia,-36.43318388225983,-54.46488248015063
SGS,South Georgia and the Islands,GBR,United Kingdom,Latin America & Caribbean,-36.43318388225983,-54.46488248015063
SGS,South Georgia and the Islands,GBR,United Kingdom,Middle East & North Africa,-36.43318388225983,-54.46488248015063
SGS,South Georgia and the Islands,GBR,United Kingdom,North America,-36.43318388225983,-54.46488248015063
SGS,South Georgia and the Islands,GBR,United Kingdom,South Asia,-36.43318388225983,-54.46488248015063
SGS,South Georgia and the Islands,GBR,United Kingdom,Sub-Saharan Africa,-36.43318388225983,-54.46488248015063
SHN,Saint Helena,GBR,United Kingdom,East Asia & Pacific,149.94130524170174,-12.403559507755737
SHN,Saint Helena,GBR,United Kingdom,Europe & Central Asia,-9.547794158698597,-12.403559507755388
SHN,Saint Helena,GBR,United Kingdom,Latin America & Caribbean,-9.547794158698597,-12.403559507755388
SHN,Saint Helena,GBR,United Kingdom,Middle East & North Africa,-9.547794158698597,-12.403559507755388
SHN,Saint Helena,GBR,United Kingdom,North America,-9.547794158698597,-12.403559507755388
SHN,Saint Helena,GBR,United Kingdom,South Asia,-9.547794158698597,-12.403559507755388
SHN,Saint Helena,GBR,United Kingdom,Sub-Saharan Africa,-9.547794158698597,-12.403559507755388
SJM,Jan Mayen,NOR,Norway,East Asia & Pacific,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,East Asia & Pacific,18.479662889365972,78.85862458939468
SJM,Jan Mayen,NOR,Norway,Europe & Central Asia,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,Europe & Central Asia,18.479662889365972,78.85862458939468
SJM,Jan Mayen,NOR,Norway,Latin America & Caribbean,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,Latin America & Caribbean,18.479662889365972,78.85862458939468
SJM,Jan Mayen,NOR,Norway,Middle East & North Africa,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,Middle East & North Africa,18.479662889365972,78.85862458939468
SJM,Jan Mayen,NOR,Norway,North America,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,North America,18.479662889365972,78.85862458939468
SJM,Jan Mayen,NOR,Norway,South Asia,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,South Asia,18.479662889365972,78.85862458939468
SJM,Jan Mayen,NOR,Norway,Sub-Saharan Africa,-8.426805513671532,71.02008472020857
SJM,Svalbard,NOR,Norway,Sub-Saharan Africa,18.479662889365972,78.85862458939468
SLB,Solomon Islands,SLB,Solomon Islands,East Asia & Pacific,159.63287667836954,-8.921780216922764
SLB,Solomon Islands,SLB,Solomon Islands,Europe & Central Asia,159.63287667836954,-8.921780216922764
SLB,Solomon Islands,SLB,Solomon Islands,Latin America & Caribbean,-200.36712332163017,-8.921780216922741
SLB,Solomon Islands,SLB,Solomon Islands,Middle East & North Africa,159.63287667836954,-8.921780216922764
SLB,Solomon Islands,SLB,Solomon Islands,North America,-200.36712332163017,-8.921780216922741
SLB,Solomon Islands,SLB,Solomon Islands,South Asia,159.63287667836954,-8.921780216922764
SLB,Solomon Islands,SLB,Solomon Islands,Sub-Saharan Africa,159.63287667836954,-8.921780216922764
SLE,Sierra Leone,SLE,Sierra Leone,East Asia & Pacific,348.2072875332101,8.563295930375888
SLE,Sierra Leone,SLE,Sierra Leone,Europe & Central Asia,-11.792712466789755,8.563295930375892
SLE,Sierra Leone,SLE,Sierra Leone,Latin America & Caribbean,-11.792712466789755,8.563295930375892
SLE,Sierra Leone,SLE,Sierra Leone,Middle East & North Africa,-11.792712466789755,8.563295930375892
SLE,Sierra Leone,SLE,Sierra Leone,North America,-11.792712466789755,8.563295930375892
SLE,Sierra Leone,SLE,Sierra Leone,South Asia,-11.792712466789755,8.563295930375892
SLE,Sierra Leone,SLE,Sierra Leone,Sub-Saharan Africa,-11.792712466789755,8.563295930375892
SLV,El Salvador,SLV,El Salvador,East Asia & Pacific,271.12835530937883,13.73943743827704
SLV,El Salvador,SLV,El Salvador,Europe & Central Asia,-88.87164469062124,13.739437438277038
SLV,El Salvador,SLV,El Salvador,Latin America & Caribbean,-88.87164469062124,13.739437438277038
SLV,El Salvador,SLV,El Salvador,Middle East & North Africa,-88.87164469062124,13.739437438277038
SLV,El Salvador,SLV,El Salvador,North America,-88.87164469062124,13.739437438277038
SLV,El Salvador,SLV,El Salvador,South Asia,-88.87164469062124,13.739437438277038
SLV,El Salvador,SLV,El Salvador,Sub-Saharan Africa,-88.87164469062124,13.739437438277038
SMR,San Marino,SMR,San Marino,East Asia & Pacific,12.459223335835885,43.94186746766134
SMR,San Marino,SMR,San Marino,Europe & Central Asia,12.459223335835885,43.94186746766134
SMR,San Marino,SMR,San Marino,Latin America & Caribbean,12.459223335835885,43.94186746766134
SMR,San Marino,SMR,San Marino,Middle East & North Africa,12.459223335835885,43.94186746766134
SMR,San Marino,SMR,San Marino,North America,12.459223335835885,43.94186746766134
SMR,San Marino,SMR,San Marino,South Asia,12.459223335835885,43.94186746766134
SMR,San Marino,SMR,San Marino,Sub-Saharan Africa,12.459223335835885,43.94186746766134
SOM,Somalia,SOM,Somalia,East Asia & Pacific,45.70714486994361,4.750628760548456
SOM,Somalia,SOM,Somalia,Europe & Central Asia,45.70714486994361,4.750628760548456
SOM,Somalia,SOM,Somalia,Latin America & Caribbean,45.70714486994361,4.750628760548456
SOM,Somalia,SOM,Somalia,Middle East & North Africa,45.70714486994361,4.750628760548456
SOM,Somalia,SOM,Somalia,North America,45.70714486994361,4.750628760548456
SOM,Somalia,SOM,Somalia,South Asia,45.70714486994361,4.750628760548456
SOM,Somalia,SOM,Somalia,Sub-Saharan Africa,45.70714486994361,4.750628760548456
SPM,Saint Pierre and Miquelon,FRA,France,East Asia & Pacific,303.6968022117855,46.91918789286142
SPM,Saint Pierre and Miquelon,FRA,France,Europe & Central Asia,-56.30319778821446,46.919187892861416
SPM,Saint Pierre and Miquelon,FRA,France,Latin America & Caribbean,-56.30319778821446,46.919187892861416
SPM,Saint Pierre and Miquelon,FRA,France,Middle East & North Africa,-56.30319778821446,46.919187892861416
SPM,Saint Pierre and Miquelon,FRA,France,North America,-56.30319778821446,46.919187892861416
SPM,Saint Pierre and Miquelon,FRA,France,South Asia,-56.30319778821446,46.919187892861416
SPM,Saint Pierre and Miquelon,FRA,France,Sub-Saharan Africa,-56.30319778821446,46.919187892861416
SRB,Republic of Serbia,SRB,Republic of Serbia,East Asia & Pacific,20.799574790716004,44.02258745080471
SRB,Republic of Serbia,SRB,Republic of Serbia,Europe & Central Asia,20.799574790716004,44.02258745080471
SRB,Republic of Serbia,SRB,Republic of Serbia,Latin America & Caribbean,20.799574790716004,44.02258745080471
SRB,Republic of Serbia,SRB,Republic of Serbia,Middle East & North Africa,20.799574790716004,44.02258745080471
SRB,Republic of Serbia,SRB,Republic of Serbia,North America,20.799574790716004,44.02258745080471
SRB,Republic of Serbia,SRB,Republic of Serbia,South Asia,20.799574790716004,44.02258745080471
SRB,Republic of Serbia,SRB,Republic of Serbia,Sub-Saharan Africa,20.799574790716004,44.02258745080471
SSD,South Sudan,SSD,South Sudan,East Asia & Pacific,30.24790001857724,7.308779449223427
SSD,South Sudan,SSD,South Sudan,Europe & Central Asia,30.24790001857724,7.308779449223427
SSD,South Sudan,SSD,South Sudan,Latin America & Caribbean,30.24790001857724,7.308779449223427
SSD,South Sudan,SSD,South Sudan,Middle East & North Africa,30.24790001857724,7.308779449223427
SSD,South Sudan,SSD,South Sudan,North America,30.24790001857724,7.308779449223427
SSD,South Sudan,SSD,South Sudan,South Asia,30.24790001857724,7.308779449223427
SSD,South Sudan,SSD,South Sudan,Sub-Saharan Africa,30.24790001857724,7.308779449223427
STP,São Tomé and Principe,STP,São Tomé and Principe,East Asia & Pacific,6.724296579272546,0.44391444930850615
STP,São Tomé and Principe,STP,São Tomé and Principe,Europe & Central Asia,6.724296579272546,0.44391444930850615
STP,São Tomé and Principe,STP,São Tomé and Principe,Latin America & Caribbean,6.724296579272546,0.44391444930850615
STP,São Tomé and Principe,STP,São Tomé and Principe,Middle East & North Africa,6.724296579272546,0.44391444930850615
STP,São Tomé and Principe,STP,São Tomé and Principe,North America,6.724296579272546,0.44391444930850615
STP,São Tomé and Principe,STP,São Tomé and Principe,South Asia,6.724296579272546,0.44391444930850615
STP,São Tomé and Principe,STP,São Tomé and Principe,Sub-Saharan Africa,6.724296579272546,0.44391444930850615
SUR,Suriname,SUR,Suriname,East Asia & Pacific,304.0876543049456,4.130554129901057
SUR,Suriname,SUR,Suriname,Europe & Central Asia,-55.91234569505443,4.130554129901054
SUR,Suriname,SUR,Suriname,Latin America & Caribbean,-55.91234569505443,4.130554129901054
SUR,Suriname,SUR,Suriname,Middle East & North Africa,-55.91234569505443,4.130554129901054
SUR,Suriname,SUR,Suriname,North America,-55.91234569505443,4.130554129901054
SUR,Suriname,SUR,Suriname,South Asia,-55.91234569505443,4.130554129901054
SUR,Suriname,SUR,Suriname,Sub-Saharan Africa,-55.91234569505443,4.130554129901054
SVK,Slovakia,SVK,Slovakia,East Asia & Pacific,19.479052181064098,48.705475281323
SVK,Slovakia,SVK,Slovakia,Europe & Central Asia,19.479052181064098,48.705475281323
SVK,Slovakia,SVK,Slovakia,Latin America & Caribbean,19.479052181064098,48.705475281323
SVK,Slovakia,SVK,Slovakia,Middle East & North Africa,19.479052181064098,48.705475281323
SVK,Slovakia,SVK,Slovakia,North America,19.479052181064098,48.705475281323
SVK,Slovakia,SVK,Slovakia,South Asia,19.479052181064098,48.705475281323
SVK,Slovakia,SVK,Slovakia,Sub-Saharan Africa,19.479052181064098,48.705475281323
SVN,Slovenia,SVN,Slovenia,East Asia & Pacific,14.804442377556178,46.115547720698544
SVN,Slovenia,SVN,Slovenia,Europe & Central Asia,14.804442377556178,46.115547720698544
SVN,Slovenia,SVN,Slovenia,Latin America & Caribbean,14.804442377556178,46.115547720698544
SVN,Slovenia,SVN,Slovenia,Middle East & North Africa,14.804442377556178,46.115547720698544
SVN,Slovenia,SVN,Slovenia,North America,14.804442377556178,46.115547720698544
SVN,Slovenia,SVN,Slovenia,South Asia,14.804442377556178,46.115547720698544
SVN,Slovenia,SVN,Slovenia,Sub-Saharan Africa,14.804442377556178,46.115547720698544
SWE,Sweden,SWE,Sweden,East Asia & Pacific,16.745580486944117,62.77966519310582
SWE,Sweden,SWE,Sweden,Europe & Central Asia,16.745580486944117,62.77966519310582
SWE,Sweden,SWE,Sweden,Latin America & Caribbean,16.745580486944117,62.77966519310582
SWE,Sweden,SWE,Sweden,Middle East & North Africa,16.745580486944117,62.77966519310582
SWE,Sweden,SWE,Sweden,North America,16.745580486944117,62.77966519310582
SWE,Sweden,SWE,Sweden,South Asia,16.745580486944117,62.77966519310582
SWE,Sweden,SWE,Sweden,Sub-Saharan Africa,16.745580486944117,62.77966519310582
SWZ,eSwatini,SWZ,eSwatini,East Asia & Pacific,31.481936901115716,-26.55843045017433
SWZ,eSwatini,SWZ,eSwatini,Europe & Central Asia,31.481936901115716,-26.55843045017433
SWZ,eSwatini,SWZ,eSwatini,Latin America & Caribbean,31.481936901115716,-26.55843045017433
SWZ,eSwatini,SWZ,eSwatini,Middle East & North Africa,31.481936901115716,-26.55843045017433
SWZ,eSwatini,SWZ,eSwatini,North America,31.481936901115716,-26.55843045017433
SWZ,eSwatini,SWZ,eSwatini,South Asia,31.481936901115716,-26.55843045017433
SWZ,eSwatini,SWZ,eSwatini,Sub-Saharan Africa,31.481936901115716,-26.55843045017433
SXM,Sint Maarten,NLD,Netherlands,East Asia & Pacific,296.94286637302105,18.050817279332897
SXM,Sint Maarten,NLD,Netherlands,Europe & Central Asia,-63.05713362697892,18.050817279332897
SXM,Sint Maarten,NLD,Netherlands,Latin America & Caribbean,-63.05713362697892,18.050817279332897
SXM,Sint Maarten,NLD,Netherlands,Middle East & North Africa,-63.05713362697892,18.050817279332897
SXM,Sint Maarten,NLD,Netherlands,North America,-63.05713362697892,18.050817279332897
SXM,Sint Maarten,NLD,Netherlands,South Asia,-63.05713362697892,18.050817279332897
SXM,Sint Maarten,NLD,Netherlands,Sub-Saharan Africa,-63.05713362697892,18.050817279332897
SYC,Seychelles,SYC,Seychelles,East Asia & Pacific,55.47603279124377,-4.660990935223649
SYC,Seychelles,SYC,Seychelles,Europe & Central Asia,55.47603279124377,-4.660990935223649
SYC,Seychelles,SYC,Seychelles,Latin America & Caribbean,55.47603279124377,-4.660990935223649
SYC,Seychelles,SYC,Seychelles,Middle East & North Africa,55.47603279124377,-4.660990935223649
SYC,Seychelles,SYC,Seychelles,North America,55.47603279124377,-4.660990935223649
SYC,Seychelles,SYC,Seychelles,South Asia,55.47603279124377,-4.660990935223649
SYC,Seychelles,SYC,Seychelles,Sub-Saharan Africa,55.47603279124377,-4.660990935223649
SYR,Syria,SYR,Syria,East Asia & Pacific,38.50788204253161,35.025473893969846
SYR,Syria,SYR,Syria,Europe & Central Asia,38.50788204253161,35.025473893969846
SYR,Syria,SYR,Syria,Latin America & Caribbean,38.50788204253161,35.025473893969846
SYR,Syria,SYR,Syria,Middle East & North Africa,38.50788204253161,35.025473893969846
SYR,Syria,SYR,Syria,North America,38.50788204253161,35.025473893969846
SYR,Syria,SYR,Syria,South Asia,38.50788204253161,35.025473893969846
SYR,Syria,SYR,Syria,Sub-Saharan Africa,38.50788204253161,35.025473893969846
TCA,Turks and Caicos Islands,GBR,United Kingdom,East Asia & Pacific,288.0261211855726,21.8304757170995
TCA,Turks and Caicos Islands,GBR,United Kingdom,Europe & Central Asia,-71.97387881442747,21.830475717099503
TCA,Turks and Caicos Islands,GBR,United Kingdom,Latin America & Caribbean,-71.97387881442747,21.830475717099503
TCA,Turks and Caicos Islands,GBR,United Kingdom,Middle East & North Africa,-71.97387881442747,21.830475717099503
TCA,Turks and Caicos Islands,GBR,United Kingdom,North America,-71.97387881442747,21.830475717099503
TCA,Turks and Caicos Islands,GBR,United Kingdom,South Asia,-71.97387881442747,21.830475717099503
TCA,Turks and Caicos Islands,GBR,United Kingdom,Sub-Saharan Africa,-71.97387881442747,21.830475717099503
TCD,Chad,TCD,Chad,East Asia & Pacific,18.644925129091263,15.33333758498247
TCD,Chad,TCD,Chad,Europe & Central Asia,18.644925129091263,15.33333758498247
TCD,Chad,TCD,Chad,Latin America & Caribbean,18.644925129091263,15.33333758498247
TCD,Chad,TCD,Chad,Middle East & North Africa,18.644925129091263,15.33333758498247
TCD,Chad,TCD,Chad,North America,18.644925129091263,15.33333758498247
TCD,Chad,TCD,Chad,South Asia,18.644925129091263,15.33333758498247
TCD,Chad,TCD,Chad,Sub-Saharan Africa,18.644925129091263,15.33333758498247
TGO,Togo,TGO,Togo,East Asia & Pacific,0.962328449768536,8.525313561405264
TGO,Togo,TGO,Togo,Europe & Central Asia,0.962328449768536,8.525313561405264
TGO,Togo,TGO,Togo,Latin America & Caribbean,0.962328449768536,8.525313561405264
TGO,Togo,TGO,Togo,Middle East & North Africa,0.962328449768536,8.525313561405264
TGO,Togo,TGO,Togo,North America,0.962328449768536,8.525313561405264
TGO,Togo,TGO,Togo,South Asia,0.962328449768536,8.525313561405264
TGO,Togo,TGO,Togo,Sub-Saharan Africa,0.962328449768536,8.525313561405264
THA,Thailand,THA,Thailand,East Asia & Pacific,101.00288130355911,15.11815794183384
THA,Thailand,THA,Thailand,Europe & Central Asia,101.00288130355911,15.11815794183384
THA,Thailand,THA,Thailand,Latin America & Caribbean,101.00288130355911,15.11815794183384
THA,Thailand,THA,Thailand,Middle East & North Africa,101.00288130355911,15.11815794183384
THA,Thailand,THA,Thailand,North America,-258.9971186964411,15.118157941833838
THA,Thailand,THA,Thailand,South Asia,101.00288130355911,15.11815794183384
THA,Thailand,THA,Thailand,Sub-Saharan Africa,101.00288130355911,15.11815794183384
TJK,Tajikistan,TJK,Tajikistan,East Asia & Pacific,71.01362630906432,38.53045389629961
TJK,Tajikistan,TJK,Tajikistan,Europe & Central Asia,71.01362630906432,38.53045389629961
TJK,Tajikistan,TJK,Tajikistan,Latin America & Caribbean,71.01362630906432,38.53045389629961
TJK,Tajikistan,TJK,Tajikistan,Middle East & North Africa,71.01362630906432,38.53045389629961
TJK,Tajikistan,TJK,Tajikistan,North America,71.01362630906432,38.53045389629961
TJK,Tajikistan,TJK,Tajikistan,South Asia,71.01362630906432,38.53045389629961
TJK,Tajikistan,TJK,Tajikistan,Sub-Saharan Africa,71.01362630906432,38.53045389629961
TKL,Tokelau,NZL,New Zealand,East Asia & Pacific,188.0328274021802,-8.878942777693359
TKL,Tokelau,NZL,New Zealand,Europe & Central Asia,-171.96717259782048,-8.878942777692933
TKL,Tokelau,NZL,New Zealand,Latin America & Caribbean,-171.96717259782048,-8.878942777692933
TKL,Tokelau,NZL,New Zealand,Middle East & North Africa,188.0328274021802,-8.878942777693359
TKL,Tokelau,NZL,New Zealand,North America,-171.96717259782048,-8.878942777692933
TKL,Tokelau,NZL,New Zealand,South Asia,188.0328274021802,-8.878942777693359
TKL,Tokelau,NZL,New Zealand,Sub-Saharan Africa,188.0328274021802,-8.878942777693359
TKM,Turkmenistan,TKM,Turkmenistan,East Asia & Pacific,59.371000206145325,39.11554137419418
TKM,Turkmenistan,TKM,Turkmenistan,Europe & Central Asia,59.371000206145325,39.11554137419418
TKM,Turkmenistan,TKM,Turkmenistan,Latin America & Caribbean,59.371000206145325,39.11554137419418
TKM,Turkmenistan,TKM,Turkmenistan,Middle East & North Africa,59.371000206145325,39.11554137419418
TKM,Turkmenistan,TKM,Turkmenistan,North America,59.371000206145325,39.11554137419418
TKM,Turkmenistan,TKM,Turkmenistan,South Asia,59.371000206145325,39.11554137419418
TKM,Turkmenistan,TKM,Turkmenistan,Sub-Saharan Africa,59.371000206145325,39.11554137419418
TLS,East Timor,TLS,East Timor,East Asia & Pacific,125.84438982066482,-8.828891620465527
TLS,East Timor,TLS,East Timor,Europe & Central Asia,125.84438982066482,-8.828891620465527
TLS,East Timor,TLS,East Timor,Latin America & Caribbean,-234.15561017933524,-8.828891620465527
TLS,East Timor,TLS,East Timor,Middle East & North Africa,125.84438982066482,-8.828891620465527
TLS,East Timor,TLS,East Timor,North America,-234.15561017933524,-8.828891620465527
TLS,East Timor,TLS,East Timor,South Asia,125.84438982066482,-8.828891620465527
