year,ssvid,flag,eez_iso3,vessel_class,length_m,length_class,tonnage_gt,engine_power_kw,fishing_hours_year_tot,fishing_hours_year_eez_fao,kwhr
2018,412421658,CHN,KOR,tuna_purse_seines,31.22346802,"[30,35)",223.4892632,304.5204867,271.0027778,24.19625,82525.89779270795
2018,412421662,CHN,KOR,tuna_purse_seines,28.33361942,"[25,30)",297.399264,385.7625893,59.0625,3.038888889,22784.10293053125
2018,412421664,CHN,KOR,tuna_purse_seines,31.06365178,"[30,35)",400.5925077,307.8454768,39.74138889,38.28916667,12234.206811536273
2018,412421678,CHN,KOR,set_longlines,31.62034685,"[30,35)",164.2832781,250.2562946,73.41652778,10.28430556,18372.948204620763
2018,412421694,CHN,KOR,fishing,34.11791574,"[30,35)",225.134849,454.4816318,91.01791667,25.00763889,41365.971291218026
2018,412421706,CHN,KOR,fishing,30.47589546,"[30,35)",280.8216087,285.0984681,70.11708333,0.801111111,19990.273045023045
2018,412421708,CHN,KOR,fishing,29.71493398,"[25,30)",265.3157197,314.9388824,56.40944444,35.22722222,17765.527388738494
2018,412421742,CHN,KOR,tuna_purse_seines,35.00783847,"[35,40)",487.2906713,365.263037,55.11472222,36.37805556,20131.37082148858
2018,412421753,CHN,KOR,fixed_gear,32.17067635,"[30,35)",236.8188978,266.8108511,45.25055556,13.14625,12073.339241711437
2018,412421767,CHN,KOR,fixed_gear,29.94941838,"[25,30)",202.9370639,264.2929488,45.93958333,12.38083333,12141.507944929022
2018,412421773,CHN,KOR,fishing,28.87138851,"[25,30)",206.2379584,291.114074,94.70763889,93.39125,27570.72659618874
2018,412421775,CHN,KOR,fishing,30.13258533,"[30,35)",234.2168993,290.5795211,74.43347222,24.95791667,21628.842711497757
2018,412421788,CHN,KOR,tuna_purse_seines,32.78435377,"[30,35)",239.9613259,364.7575067,89.54361111,4.801111111,32661.70432939802
2018,412421791,CHN,KOR,fishing,33.55579767,"[30,35)",173.1398444,341.8952239,84.35430556,0.655416667,28840.334186365217
2018,412421802,CHN,KOR,fishing,31,"[30,35)",288.0036621,319.7016702,78.67958333,24.69513889,25153.99420124108
2018,412421808,CHN,KOR,tuna_purse_seines,33.22366844,"[30,35)",433.6451899,490.6047629,86.82694444,58.18138889,42597.71249031768
2018,412421823,CHN,KOR,fishing,30,"[30,35)",93.38909479,211.9885021,20.33736111,7.535416667,4311.2867183756935
2018,412421827,CHN,KOR,set_longlines,30,"[30,35)",200.9222623,321.7252197,103.7876389,13.32277778,33391.10092724677
2018,412421884,CHN,KOR,tuna_purse_seines,30.9899828,"[30,35)",245.0050996,330.5162505,69.23888889,33.14347222,22884.577944708908
2018,412422133,CHN,KOR,fishing,28.43126747,"[25,30)",205.5676463,265.2735517,34.58416667,33.17944444,9174.264725135661
2018,412422235,CHN,KOR,fishing,28.58605411,"[25,30)",217.2574713,307.2915524,659.6543056,40.17958333,202706.19561516802
2018,412422252,CHN,KOR,fishing,30,"[30,35)",205.4869356,338.6318636,335.2969444,15.57541667,113542.22914155756
2018,412422256,CHN,KOR,fishing,35.50711148,"[35,40)",336.1564529,402.8917323,1.941805556,1.849861111,782.3374042466047
2018,412422367,CHN,KOR,fishing,34.28901212,"[30,35)",642.9887151,400.1078654,75.48638889,75.48638889,30202.697925532175
2018,412422377,CHN,KOR,fishing,29.23750933,"[25,30)",676.1826779,542.7850094,6.291527778,6.067222222,3414.9469641220912
2018,412422378,CHN,KOR,fishing,30.87022014,"[30,35)",366.564246,468.2698376,16.88708333,13.11847222,7907.711768476767
2018,412422385,CHN,KOR,tuna_purse_seines,37.40375285,"[35,40)",473.1443578,305.5050429,30.45041667,29.61291667,9302.755851091224
2018,412422386,CHN,KOR,tuna_purse_seines,37.30554917,"[35,40)",391.6375804,388.6578822,7.660277778,1.899861111,2977.227338261202
2018,412422398,CHN,KOR,tuna_purse_seines,42,"[40,45)",591.9396565,346.0539918,19.19166667,10.62986111,6641.352860448514
2018,412422417,CHN,KOR,purse_seines,31.95108867,"[30,35)",304.7752012,460.2056261,7.026944444,4.877222222,3233.8393674209365
2018,412422454,CHN,KOR,fishing,31.65436414,"[30,35)",151.5708972,309.1816995,120.1736111,42.62833333,37155.48131495006
2018,412422494,CHN,KOR,trawlers,25.40007801,"[25,30)",262.5385624,296.3189628,226.7681944,12.2125,67195.71616063677
2018,412422507,CHN,KOR,fishing,30,"[30,35)",299.7316742,332.755843,13.57291667,8.150555556,4516.467328494603
2018,412422519,CHN,KOR,trawlers,31.44254115,"[30,35)",186.0615989,307.5357805,163.6431944,5.240555556,50326.137513317226
2018,412422521,CHN,KOR,set_gillnets,27.08208272,"[25,30)",236.0936127,302.7802025,64.27194444,9.075833333,19460.272352611948
2018,412422589,CHN,KOR,fishing,34.99348744,"[30,35)",287.8061036,303.5109885,41.40625,9.610277778,12567.251867578125
2018,412422632,CHN,KOR,fishing,24.89964683,"[20,25)",109.7054745,263.8597298,78.28763889,76.98347222,20656.955244195375
2018,412422676,CHN,KOR,trawlers,30.74391001,"[30,35)",190.4648404,366.5551707,303.4272222,8.084583333,111222.81722854784
2018,412422684,CHN,KOR,set_gillnets,29.40636514,"[25,30)",272.6818285,311.3157355,519.2059722,0.391666667,161636.98911143557
2018,412422699,CHN,KOR,fishing,31.40570428,"[30,35)",184.6787114,341.020893,22.94277778,1.646666667,7823.966566436157
2018,412422723,CHN,KOR,trawlers,31.01450268,"[30,35)",175.9790118,360.8003848,225.8105556,80.84833333,81472.53535238179
2018,412422732,CHN,KOR,squid_jigger,65.67625647,"[65,70)",1657,2003.24669,2353.820278,4.106805556,4715282.68075838
2018,412422736,CHN,KOR,tuna_purse_seines,32.00272596,"[30,35)",253.5474662,383.6678667,145.9615278,69.84083333,56000.74799129874
2018,412422737,CHN,KOR,fishing,29.56240104,"[25,30)",237.8759761,374.6282603,94.05263889,90.96333333,35234.776483984824
2018,412422772,CHN,KOR,trawlers,25.74283003,"[25,30)",304.0019872,325.7870471,104.8658333,40.75222222,34163.93017248785
2018,412422773,CHN,KOR,tuna_purse_seines,32.27230599,"[30,35)",313.1518765,354.424233,37.59513889,20.94777778,13324.628265616722
2018,412422802,CHN,KOR,fixed_gear,30.7794742,"[30,35)",324.4160365,408.4339669,107.1355556,106.3491667,43757.79996974351
2018,412422803,CHN,KOR,fixed_gear,30.59720052,"[30,35)",295.8670788,307.4090736,131.7116667,131.4119444,40489.36144255897
2018,412422854,CHN,KOR,tuna_purse_seines,40.6488719,"[40,45)",530.8586972,385.9748886,69.52472222,0.662083333,26834.796913810445
2018,412422863,CHN,KOR,tuna_purse_seines,32.13479005,"[30,35)",283.149269,296.0914873,37.11166667,35.38708333,10988.448580502138
2018,412422865,CHN,KOR,fishing,33.96907036,"[30,35)",271.6180189,439.088147,75.85611111,70.28972222,33307.51926591601
2018,412422878,CHN,KOR,tuna_purse_seines,37.78053734,"[35,40)",408.4851197,408.088705,25.40722222,10.31375,10368.400413407026
2018,412422879,CHN,KOR,tuna_purse_seines,38.18961148,"[35,40)",549.5673574,518.6620101,35.91875,10.84097222,18629.691075279374
2018,412422894,CHN,KOR,tuna_purse_seines,33,"[30,35)",419.6135516,342.6447629,71.79458333,13.32111111,24600.03798261214
2018,412422897,CHN,KOR,trawlers,30.24967352,"[30,35)",219.6050056,294.1035249,127.2397222,42.37555556,37421.650806316786
2018,412422906,CHN,KOR,trawlers,30,"[30,35)",330.6113606,346.9664957,11.19152778,10.44541667,3883.0851753558004
2018,412422923,CHN,KOR,fishing,27,"[25,30)",283.5588618,290.1156789,30.30166667,9.814444444,8790.988597768552
2018,412422941,CHN,KOR,fishing,30.4554412,"[30,35)",201.0892306,339.7199523,20.74472222,11.64819444,7047.39604305515
2018,412423026,CHN,KOR,fishing,31.6155481,"[30,35)",224.157328,284.5166663,98.23347222,18.47583333,27949.060035108057
2018,412423074,CHN,KOR,fishing,31.72879748,"[30,35)",326.596033,296.6979243,378.9311111,14.92666667,112428.0741160627
2018,412423075,CHN,KOR,tuna_purse_seines,31.014451,"[30,35)",345.8253366,330.9249146,23.08444444,20.02569444,7639.217804895445
2018,412423076,CHN,KOR,tuna_purse_seines,39.25649384,"[35,40)",642.9311768,510.0206979,34.96694444,10.57597222,17833.865406719324
2018,412423093,CHN,KOR,trawlers,32.25427155,"[30,35)",274.4914184,358.1197822,36.62666667,3.621805556,13116.733890572397
2018,412423119,CHN,KOR,fishing,29.27380415,"[25,30)",199.2836967,263.3171264,82.23666667,1.966666667,21654.32275225906
2018,412423121,CHN,KOR,fishing,29.50312775,"[25,30)",327.0417113,287.6906793,61.71388889,28.59180556,17754.510617008822
2018,412423135,CHN,KOR,fishing,32.73800917,"[30,35)",318.6526612,360.6335387,46.94013889,46.94013889,16928.188394970188
2018,412423143,CHN,KOR,fixed_gear,29.75251139,"[25,30)",482.2655627,299.1937299,45.37513889,26.13694444,13575.957049229646
2018,412423155,CHN,KOR,fishing,28.21222557,"[25,30)",180.9443231,307.7896991,59.78791667,58.62513889,18402.104881675175
2018,412423164,CHN,KOR,fishing,32.93756372,"[30,35)",172.098063,262.2323936,19.59694444,4.751527778,5138.953647747412
2018,412423166,CHN,KOR,fishing,40.62481668,"[40,45)",1025.088706,282.93078,25.31138889,21.8625,7161.371001531035
2018,412423168,CHN,KOR,trawlers,30.34167309,"[30,35)",179.2581456,335.12058,12.40847222,0.057222222,4158.334407280287
2018,412423201,CHN,KOR,fishing,33.51990688,"[30,35)",283.9098602,292.1077283,90.07875,8.460277778,26312.699030603628
2018,412423204,CHN,KOR,fixed_gear,34.88629225,"[30,35)",444.8763188,434.4391939,12.33722222,8.077222222,5359.7728762219685
2018,412423208,CHN,KOR,drifting_longlines,30,"[30,35)",207.3515488,357.7545737,16.02680556,15.92680556,5733.66299089059
2018,412423219,CHN,KOR,tuna_purse_seines,32.45430139,"[30,35)",527.8908906,395.8665109,34.33958333,20.41013889,13593.891038606904
2018,412423291,CHN,KOR,fixed_gear,30,"[30,35)",95.86973995,306.3377417,60.10611111,0.290972222,18412.77033980668
2018,412423292,CHN,KOR,fixed_gear,29.26928947,"[25,30)",69.24078654,249.115842,284.8848611,2.043333333,70969.33204597955
2018,412423318,CHN,KOR,pots_and_traps,32.68099904,"[30,35)",494.3578169,286.4059692,42.55388889,41.59680556,12187.687790769563
2018,412423402,CHN,KOR,fixed_gear,32.82617213,"[30,35)",233.8584132,322.2444107,100.2659722,100.2659722,32310.14912485158
2018,412423481,CHN,KOR,fishing,30.58026285,"[30,35)",341.0167815,427.3930958,343.7980556,252.9575,146936.91531290454
2018,412423487,CHN,KOR,fishing,32.83828967,"[30,35)",373.7077044,422.9500939,15.0575,15.0575,6368.57103889925
2018,412423489,CHN,KOR,fixed_gear,30.75639543,"[30,35)",154.7785342,303.0993192,89.24944444,89.24944444,27051.44584874223
2018,412423494,CHN,KOR,fishing,32.48878743,"[30,35)",400.2528833,379.6942282,27.28583333,23.69069444,10360.273427028185
2018,412423496,CHN,KOR,drifting_longlines,33.3635236,"[30,35)",270.2587585,470.6720408,6.252777778,6.252777778,2943.007677440149
2018,412423504,CHN,KOR,fishing,32.67558152,"[30,35)",241.6819662,259.3132306,48.05305556,46.93458333,12460.793077464892
2018,412423506,CHN,KOR,fishing,38.54904301,"[35,40)",541.5282336,423.9010503,19.81305556,17.47583333,8398.775061536255
2018,412423507,CHN,KOR,fishing,30.26699684,"[30,35)",351.0394471,502.886533,6.215416667,4.465972222,3125.6493388180456
2018,412423511,CHN,KOR,fishing,30.7428732,"[30,35)",192.1818587,270.5536589,82.10375,82.10375,22213.46997191088
2018,412423513,CHN,KOR,fishing,30.35457311,"[30,35)",321.2696822,569.2807344,64.01069444,53.23680556,36440.055140257195
2018,412423514,CHN,KOR,tuna_purse_seines,29.81735928,"[25,30)",589.4797989,365.0701064,80.63666667,80.63666667,29438.03648095823
2018,412423516,CHN,KOR,fishing,33.18338166,"[30,35)",272.9613472,373.1101621,167.0523611,166.9523611,62328.93352920874
2018,412423517,CHN,KOR,fishing,30.75421026,"[30,35)",325.6597414,422.4933169,19.71083333,19.71083333,8327.695352454773
2018,412423518,CHN,KOR,tuna_purse_seines,31.10044852,"[30,35)",337.004156,409.2948403,35.78236111,29.49722222,14645.53577607438
2018,412423554,CHN,KOR,pots_and_traps,28.10184834,"[25,30)",74.24536837,232.4069872,1027.517361,0.928888889,238802.21416570476
2018,412423556,CHN,KOR,trawlers,30.28284342,"[30,35)",238.061964,379.2511465,237.4715278,98.66319444,90061.34917925662
2018,412423561,CHN,KOR,fishing,31.36087276,"[30,35)",304.4018991,456.1732101,27.19555556,27.10388889,12405.883880258103
2018,412423564,CHN,KOR,tuna_purse_seines,28.22809962,"[25,30)",184.6327785,382.3238426,27.66888889,27.365,10578.475920897248
2018,412423568,CHN,KOR,fishing,31.59697246,"[30,35)",364.0784924,406.1058857,34.74472222,32.54777778,14110.03619055357
2018,412423575,CHN,KOR,fishing,29.87898308,"[25,30)",286.0874861,395.1926221,23.9975,12.66402778,9483.634948844749
2018,412423577,CHN,KOR,fishing,29.264720230000002,"[25,30)",249.0244687,385.8271035,34.10361111,27.15458333,13158.097493461722
2018,412423607,CHN,KOR,fishing,29.92469103,"[25,30)",226.6248018,319.9338087,51.64569444,7.387361111,16523.203725145613
2018,412423659,CHN,KOR,tuna_purse_seines,30.80557837,"[30,35)",360.9612767,346.8853872,1.16375,0.48125,403.68786935400004
2018,412423662,CHN,KOR,tuna_purse_seines,34.13283088,"[30,35)",522.7515606,356.2297566,9.394583333,7.541111111,3346.6301340730065
2018,412423663,CHN,KOR,fishing,30.40488205,"[30,35)",316.1218155,328.1691659,38.815,8.30125,12737.886174408499
2018,412423687,CHN,KOR,fishing,35.72267238,"[35,40)",216.3995639,318.1107365,37.95305556,15.16305556,12073.27445661702
2018,412423731,CHN,KOR,fishing,30.24669673,"[30,35)",336.964299,248.9774961,72.58055556,72.58055556,18070.924988875733
2018,412423771,CHN,KOR,fishing,34.20737507,"[30,35)",179.0724652,266.9380377,27.305,26.86402778,7288.743119398499
2018,412423774,CHN,KOR,trawlers,35.65620701,"[35,40)",284.4055402,409.0189557,53.85472222,7.818333333,22027.602241937984
2018,412423841,CHN,KOR,fishing,28.05314055,"[25,30)",111.7866357,224.0599407,310.1669444,58.49361111,69495.98716936419
2018,412423936,CHN,KOR,fishing,33.57916269,"[30,35)",246.1111634,563.9780626,69.07375,7.459444444,38956.079701516755
2018,412423952,CHN,KOR,fishing,25.17937369,"[25,30)",127.9509145,359.5706469,75.43152778,26.22388889,27122.96324050992
2018,412424051,CHN,KOR,fishing,32.59917779,"[30,35)",619.8615987,355.1937357,4.335555556,2.673194444,1539.9621742705306
2018,412424171,CHN,KOR,fishing,31.36852844,"[30,35)",276.0656658,344.3255516,44.85486111,12.87722222,15444.674793642138
2018,412424201,CHN,KOR,trawlers,26.157757,"[25,30)",134.1376822,256.8167769,369.1338889,54.81166667,94799.77559186067
2018,412424251,CHN,KOR,fixed_gear,29.30459165,"[25,30)",166.8626878,258.9833705,123.9918056,2.066527778,32111.815728668775
2018,412424271,CHN,KOR,tuna_purse_seines,31.66032797,"[30,35)",368.3130274,400.6791638,18.60819444,18.30861111,7455.915788047009
2018,412424396,CHN,KOR,fishing,33.13625459,"[30,35)",278.3166424,472.5010272,12.96555556,12.96555556,6126.238320318672
2018,412424436,CHN,KOR,trawlers,28.71708901,"[25,30)",223.2336548,258.040187,119.0918056,7.122222222,30730.471787191647
2018,412424452,CHN,KOR,tuna_purse_seines,36.2679692,"[35,40)",413.7695168,357.9947199,59.42027778,51.72055556,21272.145700231293
2018,412424453,CHN,KOR,tuna_purse_seines,38.13922753,"[35,40)",619.256978,343.0251684,13.17847222,7.295416667,4520.547652520221
2018,412424457,CHN,KOR,trawlers,36.70459382,"[35,40)",235.7080796,564.7929671,675.0773611,15.76805556,381278.9457977071
2018,412424468,CHN,KOR,fishing,29.62621038,"[25,30)",207.2282879,407.9035263,231.8758333,44.23944444,94582.97006682097
2018,412424486,CHN,KOR,trawlers,29.51196201,"[25,30)",221.7833916,424.6751793,20.07125,6.815,8523.761692525126
2018,412424496,CHN,KOR,tuna_purse_seines,34.80069759,"[30,35)",646.6778126,285.194433,44.76722222,42.88361111,12767.362558017901
2018,412424503,CHN,KOR,trawlers,31.36854042,"[30,35)",144.3364936,375.7172059,806.4595833,44.03430556,303000.7413087543
2018,412424508,CHN,KOR,fishing,34.13927006,"[30,35)",222.4829928,638.1788511,99.60708333,41.10805556,63567.134000961356
2018,412424558,CHN,KOR,fishing,36.57967645,"[35,40)",763.959975,563.3223453,31.63694444,31.63694444,17821.7977400666
2018,412424584,CHN,KOR,fishing,36.39684541,"[35,40)",811.5837298,473.730665,17.18097222,17.18097222,8139.153395127127
2018,412424616,CHN,KOR,tuna_purse_seines,33.68533567,"[30,35)",146.9896975,342.6759977,1.770555556,1.770555556,606.7268916355781
2018,412424625,CHN,KOR,fishing,33.5014857,"[30,35)",739.6642221,640.7677732,58.55861111,58.55861111,37522.47084263948
2018,412424649,CHN,KOR,tuna_purse_seines,39.44626781,"[35,40)",354.980802,949.3171243,43.21652778,43.21652778,41026.189874340664
2018,412424664,CHN,KOR,tuna_purse_seines,31.54316623,"[30,35)",276.5688103,417.4051679,175.5802778,22.69277778,73288.11533503764
2018,412424665,CHN,KOR,fishing,34.03439666,"[30,35)",284.498742,468.3664009,17.68333333,13.78055556,8282.27918768711
2018,412424691,CHN,KOR,fishing,35.68537488,"[35,40)",399.0214526,488.2210938,14.85944444,4.196805556,7254.694217757129
2018,412425000,CHN,KOR,fixed_gear,26.10665799,"[25,30)",249.0500565,285.053091,16.41611111,13.31472222,4679.463214104941
2018,412425016,CHN,KOR,fishing,31.03516552,"[30,35)",294.622823,379.6863118,2.201805556,0.150138889,835.9954308583884
2018,412425039,CHN,KOR,fishing,36.81654958,"[35,40)",406.2953439,362.5397999,36.54708333,26.92458333,13249.772277386824
2018,412425083,CHN,KOR,fishing,34.16138651,"[30,35)",201.5461834,572.8783013,471.0356944,0.639861111,269846.1284595379
2018,412425113,CHN,KOR,tuna_purse_seines,34.45607635,"[30,35)",358.5277714,310.9717211,74.875,66.28,23284.007617362502
2018,412425207,CHN,KOR,fishing,32.28054702,"[30,35)",165.3227746,391.5604843,2.997222222,2.997222222,1173.5937848010421
2018,412425215,CHN,KOR,tuna_purse_seines,38.46109168,"[35,40)",395.8692848,406.3284894,87.18736111,74.23666667,35426.70873459861
2018,412425224,CHN,KOR,fishing,28.47608658,"[25,30)",181.6801125,287.3403342,262.9738889,9.478333333,75563.00512239967
2018,412425238,CHN,KOR,set_longlines,38.35279391,"[35,40)",119.101653,435.1338384,124.2911111,77.20777778,54083.268251943846
2018,412425252,CHN,KOR,tuna_purse_seines,39.75877246,"[35,40)",866.4411111,336.8965773,6.19875,5.257222222,2088.3376585383753
2018,412425256,CHN,KOR,fixed_gear,32.33796587,"[30,35)",194.1182702,280.8755858,193.0668056,47.52069444,54227.75212143472
2018,412425265,CHN,KOR,fishing,27.82813154,"[25,30)",241.7469538,275.2814521,34.40555556,34.40555556,9471.21129486403
2018,412425271,CHN,KOR,tuna_purse_seines,31.80465755,"[30,35)",197.9521862,228.8136871,128.4780556,110.1140278,29397.537613274806
2018,412425279,CHN,KOR,fishing,46.62318776,"[45,50)",485.3163515,579.0019406,22.18763889,18.02013889,12846.685974642029
2018,412425314,CHN,KOR,fishing,39.79790491,"[35,40)",515.1062903,387.1228253,22.87694444,22.87694444,8856.187365843925
2018,412425383,CHN,KOR,trawlers,34.72506457,"[30,35)",204.6357082,457.2907856,25.24680556,19.99861111,11545.131548422847
2018,412425418,CHN,KOR,other_fishing,34.99364139,"[30,35)",287.2699432,488.0444872,48.39541667,32.96486111,23619.11631154048
2018,412425433,CHN,KOR,tuna_purse_seines,32.09965077,"[30,35)",419.8958026,249.3570358,87.88402778,71.80513889,21914.500661385653
2018,412425448,CHN,KOR,tuna_purse_seines,32.94139406,"[30,35)",178.3975523,271.1086414,27.81972222,19.77166667,7542.167095189592
2018,412425452,CHN,KOR,tuna_purse_seines,39.52859655,"[35,40)",322.4746467,334.0174674,60.63166667,52.46069444,20252.03574535439
2018,412425525,CHN,KOR,fixed_gear,29.52560996,"[25,30)",117.4205538,317.8238339,116.5305556,63.53208333,37036.187947289116
2018,412425527,CHN,KOR,fixed_gear,31.54501817,"[30,35)",86.50680178,296.6398497,99.40555556,71.46097222,29487.6490606634
2018,412425547,CHN,KOR,tuna_purse_seines,42.16318003,"[40,45)",718.6210792,387.7868011,9.561805556,8.86875,3707.9419893014465
2018,412425554,CHN,KOR,fishing,36.45898725,"[35,40)",322.5340166,554.9162467,64.35027778,33.62777778,35709.014619780006
2018,412425558,CHN,KOR,tuna_purse_seines,36.84378596,"[35,40)",471.1008698,361.3804332,79.61597222,60.38916667,28771.65453050277
2018,412425562,CHN,KOR,tuna_purse_seines,40.36902549,"[40,45)",450.8979144,467.9030439,64.17319444,0.95375,30026.833015262557
2018,412425572,CHN,KOR,pots_and_traps,41.63528825,"[40,45)",863.8575837,425.0749029,34.59041667,34.23513889,14703.518007270792
2018,412425618,CHN,KOR,tuna_purse_seines,36.26031087,"[35,40)",364.4074872,385.6899758,33.40444444,29.03263889,12883.759367676044
2018,412425645,CHN,KOR,tuna_purse_seines,32.1739848,"[30,35)",261.2904671,244.7092434,243.16,10.14333333,59503.499625143995
2018,412425657,CHN,KOR,tuna_purse_seines,32.01830824,"[30,35)",479.1129811,274.8958714,72.46902778,43.55208333,19921.436541093906
2018,412425679,CHN,KOR,tuna_purse_seines,44.40788667,"[40,45)",300.8251386,404.4815798,25.66361111,11.56555556,10380.457965145633
2018,412425725,CHN,KOR,tuna_purse_seines,36.06085897,"[35,40)",368.0117421,302.6707394,0.323611111,0.196111111,97.94761424442548
2018,412425766,CHN,KOR,fishing,34.49227097,"[30,35)",454.3402673,521.3210344,17.71569444,5.640138889,9235.56415057513
2018,412425773,CHN,KOR,trawlers,41.61678522,"[40,45)",401.5413527,646.1370705,31.50013889,0.175694444,20353.407462727722
2018,412425777,CHN,KOR,trawlers,50.41472159,"[50,55)",511.3279527,586.6416763,145.8436111,9.987361111,85557.94049334929
2018,412425853,CHN,KOR,fixed_gear,33.26187515,"[30,35)",245.5160363,367.6073786,183.9840278,1.528888889,67633.88616382753
2018,412425854,CHN,KOR,tuna_purse_seines,33.22228204,"[30,35)",216.5651748,263.52046,32.03861111,5.201944444,8442.829537468311
2018,412425862,CHN,KOR,fixed_gear,32.01450103,"[30,35)",229.9301963,290.6978012,86.38388889,78.79888889,25111.60655942811
2018,412425962,CHN,KOR,tuna_purse_seines,39.42659848,"[35,40)",556.210318,593.1531311,39.35263889,38.56638889,23342.14097465113
2018,412425981,CHN,KOR,tuna_purse_seines,36.10904806,"[35,40)",530.3313546,434.8554306,40.13875,39.81847222,17454.55341499575
2018,412425993,CHN,KOR,tuna_purse_seines,38.62832203,"[35,40)",326.056368,367.8579006,25.32847222,6.246666667,9317.27861625462
2018,412426015,CHN,KOR,tuna_purse_seines,40.87639574,"[40,45)",585.2791818,359.5362863,22.76958333,15.33916667,8186.491431066586
2018,412426019,CHN,KOR,tuna_purse_seines,35.56188782,"[35,40)",253.4345487,312.0234759,18.38541667,1.598055556,5736.681615243204
2018,412426077,CHN,KOR,tuna_purse_seines,40.88420944,"[40,45)",521.3418188,538.730876,14.96180556,6.765277778,8060.38661588047
2018,412426105,CHN,KOR,tuna_purse_seines,45.26449779,"[45,50)",753.5435821,773.8818481,29.04458333,21.91805556,22477.075824714848
2018,412426118,CHN,KOR,tuna_purse_seines,31.584765,"[30,35)",182.8127252,266.2136395,39.11833333,25.42388889,10413.833886953455
2018,412426146,CHN,KOR,tuna_purse_seines,35.44689001,"[35,40)",370.8632954,397.158697,51.09152778,9.990833333,20291.444600844105
2018,412426154,CHN,KOR,tuna_purse_seines,35.38038155,"[35,40)",320.5742962,359.9478998,1.635694444,0.508888889,588.7647798323287
2018,412426164,CHN,KOR,fishing,40.22376007,"[40,45)",403.392384,319.2069227,15.55930556,7.583055556,4966.638047156601
2018,412426173,CHN,KOR,fixed_gear,32.1481427,"[30,35)",207.8523927,358.406959,95.68388889,38.44972222,34293.771642358784
2018,412426175,CHN,KOR,tuna_purse_seines,38.08086563,"[35,40)",301.7580075,288.1650018,64.73513889,54.66388889,18654.4014147601
2018,412426185,CHN,KOR,tuna_purse_seines,36.48070102,"[35,40)",205.4356389,259.0398478,53.84069444,38.43541667,13946.885293183906
2018,412426262,CHN,KOR,set_gillnets,29.44999063,"[25,30)",53.87447646,220.5020348,34.83583333,8.308333333,7681.37213321866
2018,412426266,CHN,KOR,fishing,28.3344049,"[25,30)",142.596591,207.1142153,119.4656944,111.7590278,24743.043550925606
2018,412426269,CHN,KOR,fishing,32.35360823,"[30,35)",151.7256248,221.3330366,125.9040278,97.96736111,27866.720793144817
2018,412426318,CHN,KOR,fishing,35.048601240000004,"[35,40)",335.9378987,234.8742251,12.91375,0.094861111,3033.107024385125
2018,412426425,CHN,KOR,set_longlines,31.47234087,"[30,35)",134.1341502,292.6152419,63.89555556,2.579861111,18696.81344652429
2018,412426537,CHN,KOR,fishing,31.30182265,"[30,35)",251.6820421,299.4442672,327.8356944,1.084583333,98168.51927161115
2018,412426552,CHN,KOR,fixed_gear,36.43324998,"[35,40)",264.5382131,451.8793677,38.61055556,8.1225,17447.31343299852
2018,412426616,CHN,KOR,tuna_purse_seines,43.85247416,"[40,45)",486.2442675,378.7045953,73.97652778,20.0475,28015.251014624107
2018,412426795,CHN,KOR,fishing,35.99098748,"[35,40)",286.8274207,606.5939736,133.4154167,4.429166667,80928.98775555281
2018,412426845,CHN,KOR,tuna_purse_seines,40.22714894,"[40,45)",701.6057358,295.5183633,95.72138889,60.45875,28287.428177575603
2018,412426883,CHN,KOR,tuna_purse_seines,34.17282947,"[30,35)",440.7301132,317.2571676,18.90930556,9.558472222,5999.112723248531
2018,412426893,CHN,KOR,tuna_purse_seines,36.06806041,"[35,40)",417.6804724,265.6124226,94.74875,80.20416667,25166.44502582175
2018,412426906,CHN,KOR,tuna_purse_seines,37.24030856,"[35,40)",550.5498716,436.9295102,47.82291667,22.30263889,20895.243556958514
2018,412426908,CHN,KOR,tuna_purse_seines,43.08845054,"[40,45)",480.6858101,470.5979327,43.28597222,43.28597222,20370.28904164163
2018,412426935,CHN,KOR,tuna_purse_seines,36.15254986,"[35,40)",313.4830778,389.1206002,5.08,4.828888889,1976.732649016
2018,412426936,CHN,KOR,fishing,38.11300181,"[35,40)",383.6375602,373.8383997,23.05541667,17.10847222,8619.000072329503
2018,412426952,CHN,KOR,tuna_purse_seines,34.66068366,"[30,35)",461.3089328,428.0550984,28.56569444,26.33347222,12227.691144378534
2018,412426954,CHN,KOR,tuna_purse_seines,37.78548919,"[35,40)",305.2815065,387.3636496,109.7384722,38.34180556,42508.69509292014
2018,412426956,CHN,KOR,tuna_purse_seines,37.22968084,"[35,40)",263.5411144,557.6000336,88.49222222,72.50430556,49343.26608321066
2018,412426984,CHN,KOR,fixed_gear,38.66646901,"[35,40)",905.8973903,406.4291284,68.96111111,45.30666667,28027.80428193286
2018,412426997,CHN,KOR,tuna_purse_seines,41.65775026,"[40,45)",399.5768115,407.5404995,75.58930556,75.58930556,30805.703344780526
2018,412427001,CHN,KOR,tuna_purse_seines,43.06728842,"[40,45)",448.2736749,427.1074026,13.16013889,7.153472222,5620.792739163147
2018,412427003,CHN,KOR,fishing,36.17717576,"[35,40)",254.5524979,287.4385062,51.04263889,45.25763889,14671.619875047627
2018,412427004,CHN,KOR,fishing,41.21167579,"[40,45)",606.3125692,531.4964228,12.98305556,10.72666667,6900.447587153651
