year,ssvid,flag,vessel_class,length_m,tonnage_gt,engine_power_kw,broadcast_shipname,broadcast_callsign,eez_code,eez_type,eez_name,eez_territory_iso3,eez_sovereign_iso3,eez_sovereign2_iso3,eez_sovereign3_iso3,fishing_hours_year_eez,fishing_KWh_year_eez,fishing_days_year_eez,sovereign_iso3,flag_name,sovereign_name,eez_territory_name,eez_sovereign_name,eez_sovereign2_name,eez_sovereign3_name,is_EU,is_foreign,subs_per_fishing_KWh
2018,553111733,CHN,tuna_purse_seines,70.8,1408,2654.705,PACIFIC JOURNEY NO.1,P2V5601,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,348.2848611111112,924593.5622159722,38,CHN,China,China,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,0.7384670645121026
2018,557005500,SLB,tuna_purse_seines,70.8,1408,2647,SOUTHERN SEAS 301,H4SR,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,86.25861111111114,228326.54361111118,14,SLB,Solomon Islands,Solomon Islands,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,2.745813993900104
2018,557005600,SLB,tuna_purse_seines,73.18404507988332,1408,2935.6282832642496,SOUTHERN SEAS NO.302,H4ST,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,57.48722222222222,168761.11548185273,11,SLB,Solomon Islands,Solomon Islands,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,2.745813993900104
2018,557005700,SLB,tuna_purse_seines,70.8,1339.5551372078164,2647,SOUTHERN SEAS NO.303,NA,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,40.46402777777777,107108.28152777777,3,SLB,Solomon Islands,Solomon Islands,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,2.745813993900104
2018,576594000,VUT,drifting_longlines,53.449999999999996,498,882.6671999999999,TUNAGO 31,P,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,3748.1254166666567,3308347.3667779914,188,VUT,Vanuatu,Vanuatu,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,0.06297060085986757
2018,576595000,VUT,drifting_longlines,48.237500000000004,498,888.6,TUNAGO NO32,YJRL7,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,3657.127500000006,3249723.4965000055,195,VUT,Vanuatu,Vanuatu,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,0.06297060085986757
2018,577384000,VUT,tuna_purse_seines,69.45,1217,2205.8340000000003,WIN HARVEST 707,YJWG4,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,7.260972222222222,16016.49940083333,1,VUT,Vanuatu,Vanuatu,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,0.06297060085986757
2018,584779200,PHL,tuna_purse_seines,64.9825,1092,2237.3636363700007,TOBIAS_MIGUEL,4DFC7,8324,200NM,Papua New Guinean Exclusive Economic Zone,PNG,PNG,NA,NA,565.9700000000004,1266280.6972763299,84,PHL,Philippines,Philippines,Papua New Guinea,Papua New Guinea,NA,NA,FALSE,TRUE,5.916772197055582
2018,366727040,USA,trawlers,31.446602294849985,42.34033668235,87.12743056441664,ROXANNE,WCW9598,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,13.024722222222222,1134.810581037481,2,USA,United States,United States,Fiji,Fiji,NA,NA,FALSE,TRUE,1.0467986353580072
2018,367721000,USA,fishing,23.780487799999996,92,66,SEVEN DAUGHTERS,WCV9880,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,2.2083333333333335,145.74999999999994,1,USA,United States,United States,Fiji,Fiji,NA,NA,FALSE,TRUE,1.0467986353580072
2018,369061000,USA,fishing,27.064999999999998,119,387.72686214734,FOUR SISTERS,WDA6356,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,11.288333333333329,4376.7900622065545,2,USA,United States,United States,Fiji,Fiji,NA,NA,FALSE,TRUE,1.0467986353580072
2018,412201817,CHN,drifting_longlines,35.13333333330001,271,810,JINXIANG11,BZYB2,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,17.335694444444457,14041.912500000008,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412201818,CHN,drifting_longlines,35.13333333330001,271,810,JIN XIANG 12,BZYB3,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,11.230555555555553,9096.749999999996,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412205140,CHN,drifting_longlines,48.6,626,888.6,LONGXING 606,BZZJ4,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,6.525000000000001,5798.1150000000025,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412209233,CHN,drifting_longlines,35.13333333330001,271,810,JIN XIANG 6,BZYB6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,65.88569444444444,53367.412500000006,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412209234,CHN,drifting_longlines,35.13333333330001,271,810,JINXIANG7,BZYB7,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,19.136666666666667,15500.699999999995,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412300365,CHN,drifting_longlines,37.405,255,687.674867638825,TIANXIANG168,8Q0200,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,19.93569444444445,13709.276038371396,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412320023,CHN,drifting_longlines,33.760000000000005,199,335,ZHONGSHUI707,BZZR6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,52.23972222222226,17500.30694444446,10,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412320024,CHN,drifting_longlines,34.568421052599994,199,330,ZHONGSHUI 708,BZZR7,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,44.891250000000014,14814.112500000007,6,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412320025,CHN,drifting_longlines,33.81119999999999,199,398.7659077524832,ZHONGSHUI709,BZZR8,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,73.1306944444444,29162.02775470836,12,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412320026,CHN,drifting_longlines,34.568421052599994,199,330,ZHONGSHUI710,BZZR9,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,31.669027777777774,10450.779166666667,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412320027,CHN,drifting_longlines,36.706666666699995,219,480,ZHONG RONG13,BBFB3,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,14.09138888888889,6763.8666666666695,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412320028,CHN,drifting_longlines,36.706666666699995,219,480,ZHONG-RONG15,BBFB4,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,104.64430555555555,50229.26666666665,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412321680,CHN,drifting_longlines,29.116880323742865,157,457.8341512130857,ZHONGRONG 6,8Q0200,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,37.49166666666665,17164.965385897278,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326798,CHN,drifting_longlines,42.44662722053332,293.12817100424445,643.8396214030664,HONG YANG 8,50948,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,18.51041666666665,11917.739658679673,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326799,CHN,drifting_longlines,36.202596709262494,271,553.5924257799126,HONG YANG 9,811,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,11.972777777777777,6628.0390933238305,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326873,CHN,drifting_longlines,35.816361711374995,255,511.594949716675,HONG YANG 88,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,7.492777777777776,3833.267270460441,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326875,CHN,drifting_longlines,39.9,239.578859484725,698,LUYUAN23,HHH,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,3.261805555555555,2276.740277777777,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326876,CHN,drifting_longlines,39.9,231.74849724234002,698,LUYUAN24,100168,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,33.3425,23273.064999999995,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326881,CHN,drifting_longlines,41.797779274214285,255,753.6624089634284,ZHONGRONG 33,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,28.979166666666654,21840.50855975268,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326882,CHN,drifting_longlines,35.160000000000004,255,480,ZHONGRONG 32,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,8.922638888888892,4282.86666666667,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326893,CHN,drifting_longlines,35.5,255,450,ZHONGSHUI711,P,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,37.48458333333334,16868.062500000007,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326894,CHN,drifting_longlines,35.5,255,450,ZHONGSHUI712,BZSI7,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,28.774722222222238,12948.625000000011,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326895,CHN,drifting_longlines,35.5,255,450,ZHONGSHUI 811,BZSI8,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,53.39069444444444,24025.8125,13,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326896,CHN,drifting_longlines,35.5,255,450,ZHONGSHUI812,BZSI9,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,78.02458333333321,35111.06249999994,11,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326901,CHN,drifting_longlines,34.8235087719,223,447,ZHONGSHUI805,BZYJ2,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,60.29750000000003,26952.982500000013,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326902,CHN,drifting_longlines,34.8428571429,223,447,ZHONGSHUI806,BZYJ3,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,48.14500000000003,21520.81500000001,6,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326903,CHN,drifting_longlines,33.74,223,447,ZHONGSHUI807,BZYJ4,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,50.02000000000003,22358.940000000013,6,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326904,CHN,drifting_longlines,33.74,223,447,ZHONGSHUI 808,BZYJ5,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,49.67694444444445,22205.594166666673,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326905,CHN,drifting_longlines,33.74,223,447,ZHONGSHUI 809,BZYJ6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,32.503333333333366,14528.990000000013,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412326906,CHN,drifting_longlines,33.74,223,447,ZHONGSHUI810,BZYJ7,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,45.17361111111112,20192.604166666668,6,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328724,CHN,drifting_longlines,40.03,276,698,LURONGYUANYU59,917,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,2.375555555555555,1658.137777777778,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328725,CHN,drifting_longlines,38.21741075661428,260.6578017958715,640.4622325909427,LU RONG YUAN YU 58,819B,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,8.907777777777778,5705.095242979543,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328726,CHN,drifting_longlines,40.03,276,698,LU RONG YUAN YU 57,20,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,16.60763888888889,11592.131944444442,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328728,CHN,drifting_longlines,33.86053018417501,255,666.2308106311376,LURONGYUANYU 328,500000,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,11.570277777777779,7708.475543116327,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328755,CHN,drifting_longlines,36.52,270,550,ZHONGSHUI 767,BZTK7,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,66.60972222222225,36635.34722222224,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328756,CHN,drifting_longlines,37.08666666669999,270,550,ZHONGSHUI757,BZTK6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,35.30194444444444,19416.069444444453,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328757,CHN,drifting_longlines,37.07636363640001,270,550,ZHONGSHUI747,BZTK5,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,46.385416666666664,25511.979166666668,6,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328758,CHN,drifting_longlines,37.08666666669999,270,550,ZHONGSHUI 737,BZTK4,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,33.64416666666667,18504.29166666667,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328759,CHN,drifting_longlines,37.08666666669999,270,550,ZHONGSHUI727,BZTK3,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,20.669722222222227,11368.347222222228,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328761,CHN,drifting_longlines,36.52,270,550,ZHONGSHUI717,BZTK2,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,41.54986111111115,22852.423611111135,6,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412328793,CHN,drifting_longlines,39.96823594960001,255,610.7712052623002,YUNDA3,PP,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,8.579027777777778,5239.823135812087,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329416,CHN,drifting_longlines,38.148260869599994,255,750,LURONGYUANYU 326,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,3.983194444444445,2987.3958333333344,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329417,CHN,drifting_longlines,34.5253704225125,276,773.480169053525,LURONYUANYU589,BBKV9,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,10.015972222222222,7747.155887679855,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329418,CHN,drifting_longlines,40.771,276,750,LURONGYUANYU 598,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,1.460277777777778,1095.208333333333,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329422,CHN,drifting_longlines,36.927192797633325,276,744.2108697838999,LURONGYUANYU205,800,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,12.21708333333333,9092.086213722385,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329423,CHN,drifting_longlines,42.5,276,599.7513100681501,LURONGYUANYU206,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,4.561666666666667,2735.865559427545,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329425,CHN,drifting_longlines,42.5,276,709.0381240191999,LURONGYUANYU208,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,6.277916666666666,4451.282256082202,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329426,CHN,drifting_longlines,40.00713044521249,255,780.2262774277999,LURONGYUANYU 798,100080,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,17.07,13318.462555692544,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329428,CHN,drifting_longlines,45.6375,474,1366.45133333,LURONGYUANYU768,BBKF6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,1.5520833333333335,2120.8463402726043,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329459,CHN,drifting_longlines,36.93582933014286,255,679.9925340477715,LU RONG YUAN YU 888,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,18.342499999999998,12472.76305577125,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329461,CHN,drifting_longlines,42.22108330363749,255,665.2999023430001,LU RONG YUAN YU 889,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,16.063333333333325,10686.934097969724,5,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329557,CHN,drifting_longlines,38.79500000000001,276,753.64,LURONGYUANYU298,BBCW8,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,7.345138888888888,5535.590472222221,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412329588,CHN,drifting_longlines,38.79500000000001,276,753.64,LURONGYUANYU299,BBIE9,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,33.008055555555565,24876.19098888889,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412330102,CHN,drifting_longlines,40.17,316,749.8649999999999,LU RONG YUAN YU 616,BBKG6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,1.1191666666666666,839.2239125000001,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412330104,CHN,drifting_longlines,40.17,316,749.8649999999999,LU RONG YUAN YU 618,BBKG8,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,7.547638888888889,5659.710235416667,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412330105,CHN,drifting_longlines,40.17,316,749.8649999999999,LU RONG YUAN YU 619,BBKG9,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,4.131666666666668,3098.192225,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331009,CHN,drifting_longlines,38.36,307,828,LURONGYUANYU136,903,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,34.96333333333333,28949.64,7,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331011,CHN,drifting_longlines,40.256804536671424,307,632.9679823154283,LURONGYUANYU137,901,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,9.563194444444445,6053.195891990114,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331012,CHN,drifting_longlines,43.379999999999995,307,828,LU RONG YUAN YU 138,955,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,9.474444444444448,7844.840000000001,3,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331013,CHN,drifting_longlines,41.54432686763749,363.75125214102496,822.4884329739626,LURONGYUANYU139,917B,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,32.59375000000001,26807.982362245093,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331063,CHN,drifting_longlines,37.51299490807143,276,625.1286742520716,LURONGYUANYU209,NA,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,16.848472222222217,10532.463103450626,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331064,CHN,drifting_longlines,38.020259761983326,276,748.8219147540332,LURONGYUANYU210,BCFH7,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,3.915138888888888,2931.741799305755,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331099,CHN,drifting_longlines,26.8666666667,157,351,ZHONG SHUI 617,BZSW,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,108.48222222222236,38077.26000000004,12,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331101,CHN,drifting_longlines,26.8666666667,157,351,ZHONG SHUI 627,BZSW2,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,58.29055555555557,20459.985000000008,14,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331102,CHN,drifting_longlines,25.8,157,351,ZHONG SHUI 637,BZSW3,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,22.692777777777774,7965.165000000001,8,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331103,CHN,drifting_longlines,26.8666666667,157,351,ZHONG SHUI 647,BZSW4,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,69.47111111111109,24384.359999999986,11,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331104,CHN,drifting_longlines,26.8666666667,157,351,ZHONG SHUI 657,BZSW5,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,74.67430555555556,26210.68125000001,16,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412331105,CHN,drifting_longlines,26.8666666667,157,351,ZHONG SHUI 667,BZSW6,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,100.2162499999999,35175.90374999996,16,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412333793,CHN,drifting_longlines,41.12751330085001,432,842.4153469613501,LURONGYUAN559,A,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,3.094583333333334,2606.924492450811,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412371206,CHN,drifting_longlines,44.875,560,674.3659999999999,HU YU 927,BZV7T,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,8.591805555555554,5794.021545277779,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412371207,CHN,drifting_longlines,44.875,560,674.3659999999999,HU YU 928,BZV8T,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,6.624999999999999,4467.674749999999,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412371208,CHN,drifting_longlines,44.875,560,674.3659999999999,HU YU 929,BZV9T,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,30.404722222222215,20503.91090611111,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420195,CHN,drifting_longlines,40.325,298,740.127,XIN SHI JI NO.31,BZVA9,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,4.6672222222222235,3454.3371816666668,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420582,CHN,drifting_longlines,41.29750000000001,394,701.318,PING TAI RONG 19,BZ2VT,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,9.757777777777777,6843.305195555558,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420596,CHN,drifting_longlines,41.30742187499999,345,698.0853333330001,DONG YU 1518,BZ7VK,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,1.3675000000000002,954.6316933328776,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420865,CHN,drifting_longlines,45,428,520.7080000000001,HAIXING817,BZU813,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,16.20527777777778,8438.217781111116,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420875,CHN,drifting_longlines,44.190000000000005,473.75,911.6,HONG YANG 8,BZU5C,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,6.06111111111111,5525.308888888888,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420911,CHN,drifting_longlines,42,461,738.666666667,XINSHIJI207,BZV7M,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,23.135555555555555,17089.46370371142,4,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420914,CHN,drifting_longlines,42,461,738.666666667,XINSHIJI209,BZV9M,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,18.00097222222222,13296.71814815415,2,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412460001,CHN,drifting_longlines,49.631428571399994,576,888.6,SHEN-GANGFA-NO.1,BZXD4,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,1.450972222222222,1289.3339166666665,1,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412460022,CHN,drifting_longlines,34.833333333300004,268,438,SUI YUAN YU 29,BZWA29,8325,200NM,Fijian Exclusive Economic Zone,FJI,FJI,NA,NA,80.64500000000005,35322.51000000003,13,CHN,China,China,Fiji,Fiji,NA,NA,FALSE,TRUE,0.7384670645121026
