fao_region,flag_iso3,flag_is_EU,n_vessels,mean_length,mean_tonnage,tot_tonnage,mean_engine_power,tot_engine_power,fishing_hours,fishing_KWh,bad_subs,ugly_subs
61,FSM,FALSE,1,65.02,1096,1096,2206,2206,3.5241666666666664,7774.3116666666665,1034.2826925075187,0
61,JPN,FALSE,319,34.23880853438133,240.72830105828209,79440.3393492331,730.8274503258766,241173.05860753928,328752.4319444441,207319258.43913528,287391277.3259593,24741894.062298104
61,KOR,FALSE,18,54.75539088582847,643.6759476513466,11586.167057724238,1170.2714889837573,21064.88680170763,7188.093888888868,9400053.038745968,12961992.779549092,400817.19680251955
61,RUS,FALSE,21,55.57860252717995,843.4164607265614,17711.74567525779,1056.1285924632252,22178.700441727728,3054.8480555555516,3217540.643041923,1220293.6363454617,57902.44228129586
61,SVK,TRUE,2,28.56255657625,116.88425847299999,233.76851694599998,476.85907148959996,953.7181429791999,1318.078611111111,631546.3959179443,0,0
61,TWN,FALSE,203,41.41643652321855,396.1799659709569,83990.15278584286,985.2504130612261,208873.08756897994,192246.45527777745,127785616.52778028,37934433.655209176,531408.7801129674
61,USA,FALSE,3,25.293777236266667,126.74437354796666,380.2331206439,250.2939395035,750.8818185105,330.5880555555554,86552.63099862203,97269.52119772145,9684.493641135421
61,VUT,FALSE,23,55.36267867431381,671.1594694745098,17450.146206337256,1200.2633943041471,31206.848251907824,11761.10222222217,12003189.715402504,688070.0140435111,0
61,NA,FALSE,24,35.9045752078559,394.9708580330503,9479.300592793208,605.6424377913631,14535.418506992717,19828.236666666635,10581072.531825367,0,0
67,CAN,FALSE,3,23.06832301801389,72.33333333333333,217,314.61618339995414,943.8485501998625,927.986944444444,284735.49276745087,127736.58988779936,206791.7334356012
67,CHN,FALSE,47,40.38826743445502,305.51609975800443,14359.256688626208,784.1120077546794,36853.264364469935,2631.6033333333335,2078854.0556799273,2257055.4770666435,331332.2554144559
67,JPN,FALSE,28,37.96672296950529,271.63632863077834,7605.817201661794,830.9063144164439,23265.37680366043,1592.8044444444447,1511665.064646536,2095508.912623954,180405.12574060704
67,TWN,FALSE,1,29.6,97.185,97.185,618.434,618.434,780.3338888888848,482585.00824110856,143260.16867587832,2006.8761844918768
67,USA,FALSE,34,38.54118610757264,778.2520172625069,26460.568586925234,863.1745976938336,29347.93632159034,1340.6230555555555,511467.91449052235,574797.5373652396,57228.852645820996
71,ALB,FALSE,5,21.343035214433332,55.8766227606,279.383113803,443.65156918922,2218.2578459461,7228.408333333333,3225737.1546124695,1816565.0900055682,0
71,CHE,FALSE,1,35.1239649405,190.066975717,190.066975717,609.3136473891,609.3136473891,665.7450000000001,405647.5141810564,0,0
71,CHN,FALSE,205,39.657695938288256,351.26048991141937,75872.26582086658,687.5212972382625,148504.6002034647,172364.11944444472,118170475.54011196,128300165.3322627,18834265.963561427
71,COK,FALSE,2,29.118629449928573,93.2876705858,186.5753411716,465.2581183652643,930.5162367305286,401.61694444444504,183578.5935140158,0,0
71,CXR,FALSE,1,25.7961758799,295.7311429766,295.7311429766,410.3454002543,410.3454002543,171.62916666666683,70427.23909114537,11396.840263531696,4285.1501657296885
71,FJI,FALSE,20,35.41345494785606,196.15820973833297,4315.480614243325,437.24770307687726,9619.4494676913,10419.173333333287,4499491.96536806,856537.1556155155,0
71,FSM,FALSE,16,52.02194107115,973.6256800459488,15578.01088073518,1778.2463250920937,28451.9412014735,1685.71583333334,2626158.3218585737,349380.14020314073,0
71,JPN,FALSE,228,36.49332318830635,294.3779122432839,67118.16399146873,834.0175975500787,190156.01224141795,76701.39777777778,50545264.345683455,70067142.78475414,6032172.723398487
71,KIR,FALSE,7,69.33008488612857,1603.720770734708,11226.045395142955,2754.7906285714284,19283.5344,388.2766666666665,1097873.6573896422,838694.0137308908,0
71,KOR,FALSE,64,54.4845376696563,608.9755861519426,51153.94923676318,1201.8046220854517,100951.58825517795,93806.91638889043,81300151.57359058,112107024.64437519,3466629.254008315
71,MHL,FALSE,6,64.51860489765001,1213.0137759503625,7278.082655702175,2222.4842708651645,13334.905625190988,1011.3847222222245,2671390.7775275386,815862.0113503028,0
71,MNE,FALSE,1,36.1842348905,46.1745790218,46.1745790218,462.8471233618,462.8471233618,1166.4619444444431,539893.5554971222,0,0
71,NCL,FALSE,5,29.059302907917203,102.8,514,533.7501480309484,2668.750740154742,97.53722222222224,48070.18762090972,8702.397279596971,1115.9638961374621
71,NRU,FALSE,1,75.6771733443,2224.3915002511,2224.3915002511,3294.4787575898,3294.4787575898,2.806944444444443,9247.41884595692,1103.9368854107518,0
71,NZL,FALSE,2,69.05291412935,1359.7795948852,2719.5591897704,2642.5789927029,5285.1579854058,200.8708333333335,534076.3913567299,65723.78671423273,0
71,PHL,FALSE,1,71.79,1100,1100,2665.09,2665.09,1.1391666666666667,3035.981691666667,17040.430723501104,0
71,PNG,FALSE,5,77.496,1628,8140,2799.25644,13996.2822,204.20222222222222,674318.4108868333,215854.39843046785,0
71,RUS,FALSE,1,56.17,767,767,736,736,1.6263888888888887,1197.0222222222221,453.9860602851282,21.541455981772234
71,SLB,FALSE,3,69.4609883599611,1448.2367774900777,4344.710332470233,2845.5960944214166,8536.78828326425,146.47194444444443,414252.02816478384,932704.6749943728,0
71,SVK,TRUE,2,28.56255657625,116.88425847299999,233.76851694599998,476.85907148959996,953.7181429791999,4058.4213888888908,1941144.4929934153,0,0
71,TUV,FALSE,1,73.67,1472.2611599095,1472.2611599095,2660.20053333,2660.20053333,0.6383333333333333,1698.0946737756499,9609.610931197269,0
71,TWN,FALSE,357,28.709862878077697,163.1656304845292,61839.77395363656,643.8982872769855,244037.45087797748,656905.3713888896,366994168.794462,108945876.11866012,1526180.558085266
71,USA,FALSE,14,61.40698469198571,1288.5176333086513,18039.24686632112,2021.8547760082233,28305.966864115126,787.6150000000001,1781648.2556342555,2002250.7781543776,199351.08850364885
71,VUT,FALSE,30,49.229569929600494,546.3606705607696,17483.541457944626,973.6200225612079,31155.84072195865,13361.986111111106,10430038.788381305,597890.8195033254,0
71,NA,FALSE,63,30.725398170005953,187.1017444638377,11787.409901221776,528.196979523651,33276.40970999001,76614.36722222221,37874824.40865067,0,0
77,CAN,FALSE,1,24.839639346600002,35,35,306.2198556834,306.2198556834,7.409722222222224,2269.0040695429716,1017.909075780982,1647.8847794940643
77,CHN,FALSE,183,44.9920034279582,452.4301744352639,82794.72192165328,838.4538050650395,153437.04632690223,352827.4650000017,315951001.851887,343034633.55981284,50356953.99492753
77,COK,FALSE,4,28.857187534625,121.7699500529875,487.07980021195,625.80437771375,2503.217510855,1503.106944444444,951416.5972418368,0,0
77,COL,FALSE,9,61.90993203233846,1237.2222222222222,11135,2441.522989756807,21973.70690781126,2633.3027777777897,7144725.486737923,993321.0262207815,0
77,CXR,FALSE,1,25.7961758799,295.7311429766,295.7311429766,410.3454002543,410.3454002543,158.60250000000013,65081.80634383267,10531.819229813029,3959.9069456540087
77,ECU,FALSE,10,71.498103014954,1739.0130819966323,17390.13081996632,2642.7928628146956,26427.928628146958,1772.8872222222299,5574092.684620715,2388928.8909031725,27488.464758388123
77,ESP,TRUE,9,37.248125,447.6507330600786,4028.8565975407078,544.2485844192029,4898.237259772826,596.6927777777792,236896.6928921779,222979.41622858265,2018.1113061091075
77,FJI,FALSE,9,35.833333333333336,207.7363517293727,1869.6271655643545,549.5583638542483,4946.025274688234,7175.564444444438,4569002.5310509205,869769.4010942231,0
77,FSM,FALSE,7,67.86736347398572,1574.4426974095572,11021.0988818669,2814.2117643932143,19699.4823507525,1090.6250000000095,2983861.3716735286,396968.4141679006,0
77,GNQ,FALSE,1,56.11927341438749,680,680,1044.7950211598875,1044.7950211598875,6365.316666666509,6650451.16143922,495342.9179757353,207709.10284511646
77,GTM,FALSE,1,76.36177493998889,2165,2165,3534.0935928501776,3534.0935928501776,40.198611111111134,142065.65396925382,129668.8884468322,0
77,JPN,FALSE,67,46.0041626808837,406.5546878743595,27239.164087582085,861.2642554480823,57704.70511502151,50310.63250000055,41505859.57578564,57536487.87769939,4953392.117646399
77,KIR,FALSE,6,69.19733333333333,1643.5075658571593,9861.045395142955,2774.9001777766666,16649.40106666,2739.1186111110496,7632337.989892004,5830539.916690487,0
77,KOR,FALSE,62,53.92159246087466,571.8270849605904,35453.2792675566,1120.6595084168541,69480.88952184495,161100.57472222834,141184961.46162438,194683843.11272272,6020110.764318567
77,LTU,TRUE,1,138.61875,9499,9499,9886.91133333,9886.91133333,0.3863888888888889,3820.1926846283413,1298.7218707395016,87.91200681443893
77,MEX,FALSE,23,70.2863405577759,1546.4209445201407,35567.68172396324,3093.135471477625,71142.11584398538,11897.354166666615,37762977.503718615,70929206.15246256,7094317.546711824
77,MHL,FALSE,5,71.44232587718,1420.2,7101,2580.17265909,12900.863295449999,397.6061111111115,952840.1091309177,291004.24186172016,0
77,NIC,FALSE,2,70.304610312525,1690.5727325038715,3381.145465007743,2840.4369704295787,5680.873940859157,339.4919444444447,976004.9209618795,1236934.5968519445,0
77,NRU,FALSE,1,75.6771733443,2224.3915002511,2224.3915002511,3294.4787575898,3294.4787575898,196.38500000000053,646986.2108092746,77235.81621662626,0
77,NZL,FALSE,1,69.9758282587,1251.5591897704,1251.5591897704,2618.3579854058,2618.3579854058,106.23527777777784,278161.9879012479,34230.79443445658,0
77,PAN,FALSE,5,70.96733333332,1694.329830224988,8471.64915112494,2178.594,10892.970000000001,985.042777777782,2035438.0043833402,3455692.062876653,0
77,PNG,FALSE,2,77.625,1653,3306,2831.4458,5662.8916,369.58750000000174,1222639.0649040057,391375.96659322805,0
77,PRT,TRUE,1,34,350,350,588,588,0.776388888888889,456.51666666666677,179.658389170849,1.8545887562764185
77,SLB,FALSE,3,69.4609883599611,1448.2367774900777,4344.710332470233,2845.5960944214166,8536.78828326425,111.17527777777784,315622.4654704515,710636.3495230463,0
77,SLV,FALSE,4,75.04313998455,2103.66058406675,8414.642336267,3610.9822659439624,14443.92906377585,1103.06416666667,3002281.5444136984,365590.1218594988,36953.858085625754
77,TUV,FALSE,1,73.67,1472.2611599095,1472.2611599095,2660.20053333,2660.20053333,2.5733333333333333,6845.5827057691995,38739.52814038794,0
77,TWN,FALSE,140,39.5530842320191,333.8168156340922,46734.354188772915,824.7037481383607,115458.52473937049,374729.1361111128,318496914.87332565,94548983.01503581,1324500.061912544
77,USA,FALSE,170,27.87965551660174,327.0414097395319,55597.03965572042,660.4910974398512,112283.48656477469,274101.2044444445,116816656.93616591,131280819.04616216,13070777.378159745
77,VEN,FALSE,5,64.78786362791143,1006.52617273332,5032.6308636666,2344.679849399575,11723.399246997875,490.90861111111195,1163289.2056518977,3264685.6053773817,0
77,VUT,FALSE,49,50.28195593802406,534.42959652074,26187.05022951626,921.7415363902047,45165.33528312003,118821.15972222293,108664672.97744352,6229086.170793383,0
77,NA,FALSE,17,41.7582873850598,450.0294708986108,7650.501005276384,812.8050647342328,13817.686100481958,10783.55777777782,8347945.797777154,0,0
81,ALB,FALSE,1,33.6465854736,392.3643439348,392.3643439348,778.2881768003,778.2881768003,227.23500000000004,176854.3138552162,99595.02500285704,0
81,AUS,FALSE,4,23.10707970374375,147.66666666675,590.666666667,359.1526623464229,1436.6106493856917,365.48250000000013,139815.38559898685,22625.530073577505,8507.07667236079
81,BEL,TRUE,1,21.525460888166666,15,15,392.9457589256,392.9457589256,114.93083333333335,45161.58352811832,13321.177201549686,1360.436119639597
81,CHN,FALSE,43,40.915055170180004,386.21686422764634,16607.325161788795,754.3697891854637,32437.900934974936,40733.848055555434,29555387.03215802,32088903.978369266,4710601.505794119
81,COK,FALSE,6,28.7140141083,116.40813719253333,698.4488231552,561.01052762115,3366.0631657269,2817.7880555555566,1340253.0650678,0,0
81,FJI,FALSE,8,36.1948907360875,217.31797330271644,1738.5437864217315,457.80952624731253,3662.4762099785003,8935.241388888926,4121550.5681866063,784591.0666297391,0
81,FRA,TRUE,1,44.0360103052,113.9849407974,113.9849407974,725.9191052739,725.9191052739,61.309444444444445,44505.69705595099,8057.0989246108775,1033.213173174062
81,JPN,FALSE,18,50.65804484127222,431.6092330098794,7768.9661941778295,729.0336141655805,13122.605054980448,23767.578055555405,17178329.144845214,23813040.777937155,2050096.0840250484
81,NCL,FALSE,1,29,136,136,351,351,8.068611111111109,2832.082499999999,512.7066954253706,65.74764895462897
81,NZL,FALSE,4,48.1404153982325,1018.4796961611675,4073.91878464467,1670.75,6683,240.45138888888877,312843.1516666665,38498.68091513283,0
81,TWN,FALSE,50,37.22208045137568,287.47320519087896,15523.553080307465,755.6914863928957,40807.34026521637,66673.30472222193,52093971.61846495,15464614.593516454,216637.79274398807
81,USA,FALSE,15,28.277441917877947,263.8701752044454,3958.052628066681,631.5254604274951,9472.881906412427,13616.753611110704,6296048.188604348,7075620.760194758,704473.5433610532
81,VUT,FALSE,22,47.137240597146054,482.2707758546361,11092.22784465663,871.5229698097188,20045.02830562353,39952.66666666643,36387516.4341323,2085875.4662282974,0
81,NA,FALSE,7,45.57245731945714,425.85399444470596,2980.9779611129416,898.0302670362584,6286.211869253809,7710.967499999988,7245383.3852567915,0,0
87,ATF,FALSE,1,56.0546514272,837.3289298596,837.3289298596,1027.228242011,1027.228242011,220.23333333333338,226229.8998322226,40955.58104306337,5251.9953204787835
87,CHL,FALSE,4,59.44961657515357,1453.1,5812.4,3142.934777406196,12571.739109624785,19.36416666666666,56328.943408215004,80802.02260775735,2199.7685082769194
87,CHN,FALSE,399,51.426149475204426,717.4655247442956,286268.744372974,925.1187812995047,369122.39373850235,523768.4161111104,471041705.6547501,511419865.5600857,75075645.7878495
87,COL,FALSE,10,61.69293882910461,1277.2584958728207,12772.584958728208,2465.9306907811265,24659.306907811264,10793.076666666635,25782720.660647772,3584534.996192194,0
87,CRI,FALSE,1,44.0791403191,114.3018737777,114.3018737777,2013.7678803206,2013.7678803206,131.95305555555552,265722.8249879374,2131619.8665340426,0
87,ECU,FALSE,19,66.08664857575057,1485.6023571647916,28226.44478613104,2358.7832271674683,44816.8813161819,6778.363888888845,10216987.913294015,4378767.807614486,50384.7582165868
87,ESP,TRUE,18,39.59985416666667,496.05054958665653,8928.909892559817,564.48293149951,10160.69276699118,37689.9725,19849819.065525904,18683676.050676104,169099.63491381716
87,FJI,FALSE,3,32,220.46513310744965,661.3953993223489,720.9050254438354,2162.715076331506,4893.403333333334,3471734.8483640132,660890.1438110974,0
87,FRA,TRUE,1,44.0360103052,113.9849407974,113.9849407974,725.9191052739,725.9191052739,250.42972222222224,181791.71988954686,32910.705094312834,4220.349577442103
87,GTM,FALSE,1,76.36177493998889,2165,2165,3534.0935928501776,3534.0935928501776,1.6249999999999998,5742.902088381538,5241.771740413696,0
87,JPN,FALSE,26,50.26524929090423,456.18282031168343,11860.753328103769,749.8317439120714,19495.625341713854,41730.77777777767,31073276.19985463,43074573.028150566,3708346.7965955497
87,KOR,FALSE,17,59.10305670340252,792.29487246621,13469.012831925571,1307.5485635180185,22228.325579806315,7323.698333333325,11893272.217881044,16399961.572339384,507127.7801871126
87,LTU,TRUE,1,138.61875,9499,9499,9886.91133333,9886.91133333,2514.974722222142,24865332.084176563,8453277.953979034,572212.300291362
87,MEX,FALSE,12,70.36954449909132,1577.5255376898333,18930.306452278,2963.3613587296186,35560.33630475542,1396.072777777778,4013248.687106267,7537979.319581706,753946.3904151241
87,NIC,FALSE,1,75.83693972735,2077.12912974735,2077.12912974735,3088.040027847,3088.040027847,43.27833333333334,133645.22567183845,169374.5592744191,0
87,PAN,FALSE,8,70.42125,1632.6228105568675,13060.98248445494,2427.19082768677,19417.52662149416,758.2238888888902,1625345.3270089647,2759451.7415332333,0
87,PER,FALSE,3,44.74879334408333,445.26446888606665,1335.7934066582,1170.0148960396668,3510.044688119,156.38972222222216,210596.69102711594,767181.959127605,11040.239607673484
87,PRT,TRUE,1,34,350,350,588,588,922.3922222221885,542366.6266666468,213443.93666596393,2203.35230023482
87,SLV,FALSE,3,69.42418664606666,1803.0474454223333,5409.142336267,3165.8027990352834,9497.40839710585,135.645,335241.87222018256,40822.65940229048,4126.355369114257
87,TWN,FALSE,23,43.249176478395256,500.04880995038786,11501.12262885892,1087.6477109853206,25015.897352662374,20437.42944444437,17402645.29349165,5166148.673450898,72370.57469721248
87,URY,FALSE,1,53.046916769,619,619,998.1906424032713,998.1906424032713,4.568888888888887,4560.622135069167,12.411898099024345,0
87,USA,FALSE,2,64.623625,1406.75,2813.5,2993.325,5986.65,7.488888888888892,23456.61787500001,26361.00096894212,2624.5934298241914
87,VEN,FALSE,7,64.49037878183674,1008.6439479732317,7060.507635812622,2206.7525707913032,15447.267995539123,806.4383333333348,1714345.5721830807,4811184.772416206,0
87,VUT,FALSE,8,53.0779293893875,627.9342901773032,5023.4743214184255,906.5788553357625,7252.6308426861,2125.099722222225,1902668.3834668356,109068.43033999897,0
87,NA,FALSE,19,49.485310780726316,633.6475251543186,12039.302977932053,1113.968051791983,21165.392984047678,16423.49694444442,14794630.550389796,0,0
88,ESP,TRUE,1,55,1058,1058,1398.75,1398.75,78.80722222222221,110231.60208333332,103755.68346861741,939.0576108892596
88,KOR,FALSE,2,54.5125,802.05618190738,1604.11236381476,1176,2352,1134.5783333333547,1334265.5766666918,1839855.65820401,56892.93305317203
88,NOR,FALSE,1,46.58,897,1794,1119,2238,212.54083333333548,237833.1925000024,97737.63668410336,9732.603787452019
88,NZL,FALSE,1,46.5,1079,1079,791,791,484.1133333333405,382933.6466666723,47124.06263697428,0
88,RUS,FALSE,3,55.25218707421282,934,2802,1127.3333333333333,3382,786.695277777798,753814.6888889056,285893.907765901,13565.55094605347
88,URY,FALSE,2,49.42794451266666,605,1815,915.4604282688475,2746.3812848065427,377.221666666678,363914.2313341505,990.4057434119665,0
